"region","name","initial","min","max","discrete","include"
"north_east_and_yorkshire","beta16",0.0429815440762081,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta17",0.0470738283494422,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta18",0.0552658297425163,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta19",0.0726719325991903,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta2",0.0565790915685006,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta20",0.0458077824482569,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta21",0.0495475047342883,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta22",0.0554561161116758,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta23",0.053656543343714,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta24",0.0298055761713182,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta3",0.0256619829873944,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta4",0.0289884249411094,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta5",0.0311713537907701,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta6",0.0435023232362364,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta7",0.0270334079016116,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta8",0.067567592075696,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta9",0.0637865999585994,0,1,FALSE,TRUE
"north_east_and_yorkshire","eps",0.0789805544962886,0,1,FALSE,TRUE
"north_east_and_yorkshire","m_CHR",8.87546507264975e-06,0,1,FALSE,TRUE
"north_east_and_yorkshire","m_CHW",3.76904519178727e-06,0,1,FALSE,TRUE
"north_east_and_yorkshire","mu_D",0.405128651759475,0,1,FALSE,TRUE
"north_east_and_yorkshire","mu_D_2",0.849918900562386,0,1,FALSE,TRUE
"north_east_and_yorkshire","mu_gamma_H",1.12735804826736,0,2,FALSE,TRUE
"north_east_and_yorkshire","mu_gamma_H_2",0.801522131897215,0,2,FALSE,TRUE
"north_east_and_yorkshire","mu_gamma_H_3",0.466104193766607,0,2,FALSE,TRUE
"north_east_and_yorkshire","p_G_D",0.0529322614498489,0,1,FALSE,TRUE
