"date","age_group","age_low","age_up","region","n_positive","total_samples","assay"
"2020-09-23","65_119",65,119,"midlands",0,1,"roche_s"
"2020-09-24","65_119",65,119,"midlands",0,1,"roche_s"
"2020-09-30","65_119",65,119,"midlands",0,7,"roche_s"
"2020-10-01","65_119",65,119,"midlands",1,1,"roche_s"
"2020-10-02","65_119",65,119,"midlands",6,88,"roche_s"
"2020-10-03","65_119",65,119,"midlands",0,11,"roche_s"
"2020-10-04","65_119",65,119,"midlands",0,5,"roche_s"
"2020-10-09","65_119",65,119,"midlands",0,1,"roche_s"
"2020-10-14","65_119",65,119,"midlands",0,2,"roche_s"
"2020-10-16","65_119",65,119,"midlands",0,1,"roche_s"
"2020-10-28","65_119",65,119,"midlands",0,5,"roche_s"
"2020-10-29","65_119",65,119,"midlands",1,1,"roche_s"
"2020-11-01","65_119",65,119,"midlands",0,1,"roche_s"
"2020-11-02","65_119",65,119,"midlands",0,49,"roche_s"
"2020-11-04","65_119",65,119,"midlands",0,1,"roche_s"
"2020-11-06","65_119",65,119,"midlands",2,37,"roche_s"
"2020-11-12","65_119",65,119,"midlands",0,1,"roche_s"
"2020-11-15","65_119",65,119,"midlands",1,17,"roche_s"
"2020-11-16","65_119",65,119,"midlands",4,44,"roche_s"
"2020-11-20","65_119",65,119,"midlands",0,14,"roche_s"
"2020-11-23","65_119",65,119,"midlands",3,39,"roche_s"
"2020-11-27","65_119",65,119,"midlands",1,8,"roche_s"
"2020-11-30","65_119",65,119,"midlands",1,24,"roche_s"
"2020-12-07","65_119",65,119,"midlands",3,29,"roche_s"
"2020-12-11","65_119",65,119,"midlands",0,3,"roche_s"
"2020-12-12","65_119",65,119,"midlands",0,10,"roche_s"
"2020-12-13","65_119",65,119,"midlands",1,20,"roche_s"
"2020-12-16","65_119",65,119,"midlands",0,9,"roche_s"
"2020-12-18","65_119",65,119,"midlands",3,37,"roche_s"
"2020-12-19","65_119",65,119,"midlands",0,2,"roche_s"
"2020-12-30","65_119",65,119,"midlands",0,1,"roche_s"
"2020-12-31","65_119",65,119,"midlands",1,5,"roche_s"
"2021-01-03","65_119",65,119,"midlands",4,31,"roche_s"
"2021-01-08","65_119",65,119,"midlands",4,53,"roche_s"
"2021-01-14","65_119",65,119,"midlands",0,1,"roche_s"
"2021-01-15","65_119",65,119,"midlands",0,4,"roche_s"
"2021-01-18","65_119",65,119,"midlands",4,27,"roche_s"
"2021-01-22","65_119",65,119,"midlands",1,3,"roche_s"
"2021-01-25","65_119",65,119,"midlands",5,41,"roche_s"
"2021-02-01","65_119",65,119,"midlands",8,46,"roche_s"
"2021-02-08","65_119",65,119,"midlands",5,13,"roche_s"
"2021-02-15","65_119",65,119,"midlands",11,35,"roche_s"
"2021-02-18","65_119",65,119,"midlands",0,1,"roche_s"
"2021-02-19","65_119",65,119,"midlands",5,9,"roche_s"
"2021-02-22","65_119",65,119,"midlands",22,39,"roche_s"
"2021-02-25","65_119",65,119,"midlands",0,1,"roche_s"
"2021-02-26","65_119",65,119,"midlands",4,4,"roche_s"
"2021-03-01","65_119",65,119,"midlands",29,34,"roche_s"
"2021-03-05","65_119",65,119,"midlands",1,1,"roche_s"
"2021-03-08","65_119",65,119,"midlands",25,26,"roche_s"
"2021-03-12","65_119",65,119,"midlands",0,1,"roche_s"
"2021-03-13","65_119",65,119,"midlands",7,7,"roche_s"
"2021-03-15","65_119",65,119,"midlands",36,36,"roche_s"
"2021-03-19","65_119",65,119,"midlands",14,14,"roche_s"
"2021-03-21","65_119",65,119,"midlands",19,19,"roche_s"
"2021-03-22","65_119",65,119,"midlands",20,23,"roche_s"
"2021-03-27","65_119",65,119,"midlands",5,6,"roche_s"
"2021-03-29","65_119",65,119,"midlands",17,17,"roche_s"
"2021-03-30","65_119",65,119,"midlands",26,27,"roche_s"
"2021-03-31","65_119",65,119,"midlands",6,6,"roche_s"
"2021-04-01","65_119",65,119,"midlands",2,2,"roche_s"
"2021-04-02","65_119",65,119,"midlands",10,10,"roche_s"
"2021-04-08","65_119",65,119,"midlands",1,1,"roche_s"
"2021-04-09","65_119",65,119,"midlands",19,19,"roche_s"
"2021-04-15","65_119",65,119,"midlands",1,1,"roche_s"
"2021-04-16","65_119",65,119,"midlands",1,1,"roche_s"
"2021-04-19","65_119",65,119,"midlands",31,31,"roche_s"
"2021-04-22","65_119",65,119,"midlands",2,2,"roche_s"
"2021-04-23","65_119",65,119,"midlands",3,4,"roche_s"
"2021-04-24","65_119",65,119,"midlands",7,7,"roche_s"
"2021-04-26","65_119",65,119,"midlands",26,26,"roche_s"
"2021-04-30","65_119",65,119,"midlands",2,2,"roche_s"
"2021-05-02","65_119",65,119,"midlands",18,18,"roche_s"
"2021-05-03","65_119",65,119,"midlands",11,11,"roche_s"
"2021-05-05","65_119",65,119,"midlands",2,2,"roche_s"
"2021-05-06","65_119",65,119,"midlands",4,4,"roche_s"
"2021-05-10","65_119",65,119,"midlands",36,36,"roche_s"
"2021-05-16","65_119",65,119,"midlands",13,13,"roche_s"
"2021-05-17","65_119",65,119,"midlands",18,18,"roche_s"
"2021-05-21","65_119",65,119,"midlands",1,1,"roche_s"
"2021-05-24","65_119",65,119,"midlands",40,40,"roche_s"
"2021-05-28","65_119",65,119,"midlands",1,1,"roche_s"
"2021-05-30","65_119",65,119,"midlands",16,16,"roche_s"
"2021-05-31","65_119",65,119,"midlands",19,19,"roche_s"
"2021-06-04","65_119",65,119,"midlands",9,9,"roche_s"
"2021-06-07","65_119",65,119,"midlands",40,40,"roche_s"
"2021-06-11","65_119",65,119,"midlands",2,2,"roche_s"
"2021-06-14","65_119",65,119,"midlands",38,38,"roche_s"
"2021-06-17","65_119",65,119,"midlands",1,1,"roche_s"
"2021-06-18","65_119",65,119,"midlands",1,1,"roche_s"
"2021-06-21","65_119",65,119,"midlands",42,42,"roche_s"
"2021-06-24","65_119",65,119,"midlands",2,2,"roche_s"
"2021-06-26","65_119",65,119,"midlands",8,8,"roche_s"
"2021-06-28","65_119",65,119,"midlands",21,21,"roche_s"
"2021-07-02","65_119",65,119,"midlands",47,47,"roche_s"
"2021-07-07","65_119",65,119,"midlands",35,36,"roche_s"
"2021-07-14","65_119",65,119,"midlands",39,39,"roche_s"
"2021-07-15","65_119",65,119,"midlands",2,2,"roche_s"
"2021-07-22","65_119",65,119,"midlands",11,11,"roche_s"
"2021-07-23","65_119",65,119,"midlands",1,1,"roche_s"
"2021-07-26","65_119",65,119,"midlands",18,18,"roche_s"
"2020-08-27","15_64",15,64,"north_east_and_yorkshire",0,2,"roche_s"
"2020-09-02","15_64",15,64,"north_east_and_yorkshire",22,377,"roche_s"
"2020-09-03","15_64",15,64,"north_east_and_yorkshire",37,495,"roche_s"
"2020-09-25","15_64",15,64,"north_east_and_yorkshire",0,1,"roche_s"
"2020-09-30","15_64",15,64,"north_east_and_yorkshire",36,445,"roche_s"
"2020-10-01","15_64",15,64,"north_east_and_yorkshire",37,385,"roche_s"
"2020-10-21","15_64",15,64,"north_east_and_yorkshire",0,2,"roche_s"
"2020-10-28","15_64",15,64,"north_east_and_yorkshire",18,211,"roche_s"
"2020-11-05","15_64",15,64,"north_east_and_yorkshire",14,215,"roche_s"
"2020-11-12","15_64",15,64,"north_east_and_yorkshire",21,239,"roche_s"
"2020-11-18","15_64",15,64,"north_east_and_yorkshire",17,212,"roche_s"
"2020-11-26","15_64",15,64,"north_east_and_yorkshire",30,228,"roche_s"
"2020-12-02","15_64",15,64,"north_east_and_yorkshire",27,225,"roche_s"
"2020-12-10","15_64",15,64,"north_east_and_yorkshire",20,212,"roche_s"
"2020-12-11","15_64",15,64,"north_east_and_yorkshire",0,8,"roche_s"
"2020-12-16","15_64",15,64,"north_east_and_yorkshire",18,171,"roche_s"
"2020-12-31","15_64",15,64,"north_east_and_yorkshire",39,237,"roche_s"
"2021-01-07","15_64",15,64,"north_east_and_yorkshire",40,229,"roche_s"
"2021-01-08","15_64",15,64,"north_east_and_yorkshire",1,1,"roche_s"
"2021-01-14","15_64",15,64,"north_east_and_yorkshire",31,206,"roche_s"
"2021-01-21","15_64",15,64,"north_east_and_yorkshire",42,237,"roche_s"
"2021-01-28","15_64",15,64,"north_east_and_yorkshire",50,223,"roche_s"
"2021-01-29","15_64",15,64,"north_east_and_yorkshire",1,1,"roche_s"
"2021-02-05","15_64",15,64,"north_east_and_yorkshire",60,223,"roche_s"
"2021-02-11","15_64",15,64,"north_east_and_yorkshire",0,4,"roche_s"
"2021-02-12","15_64",15,64,"north_east_and_yorkshire",71,219,"roche_s"
"2021-02-18","15_64",15,64,"north_east_and_yorkshire",72,224,"roche_s"
"2021-02-26","15_64",15,64,"north_east_and_yorkshire",74,224,"roche_s"
"2021-03-05","15_64",15,64,"north_east_and_yorkshire",76,217,"roche_s"
"2021-03-12","15_64",15,64,"north_east_and_yorkshire",96,229,"roche_s"
"2021-03-19","15_64",15,64,"north_east_and_yorkshire",97,224,"roche_s"
"2021-03-26","15_64",15,64,"north_east_and_yorkshire",100,222,"roche_s"
"2021-04-01","15_64",15,64,"north_east_and_yorkshire",1,1,"roche_s"
"2021-04-08","15_64",15,64,"north_east_and_yorkshire",139,218,"roche_s"
"2021-04-09","15_64",15,64,"north_east_and_yorkshire",142,231,"roche_s"
"2021-04-15","15_64",15,64,"north_east_and_yorkshire",137,214,"roche_s"
"2021-04-22","15_64",15,64,"north_east_and_yorkshire",6,7,"roche_s"
"2021-04-23","15_64",15,64,"north_east_and_yorkshire",166,225,"roche_s"
"2021-04-30","15_64",15,64,"north_east_and_yorkshire",155,215,"roche_s"
"2021-05-06","15_64",15,64,"north_east_and_yorkshire",161,219,"roche_s"
"2021-05-13","15_64",15,64,"north_east_and_yorkshire",2,3,"roche_s"
"2021-05-14","15_64",15,64,"north_east_and_yorkshire",178,220,"roche_s"
"2021-05-21","15_64",15,64,"north_east_and_yorkshire",169,212,"roche_s"
"2021-05-28","15_64",15,64,"north_east_and_yorkshire",168,200,"roche_s"
"2021-06-03","15_64",15,64,"north_east_and_yorkshire",178,216,"roche_s"
"2021-06-10","15_64",15,64,"north_east_and_yorkshire",194,215,"roche_s"
"2021-06-11","15_64",15,64,"north_east_and_yorkshire",8,8,"roche_s"
"2021-06-17","15_64",15,64,"north_east_and_yorkshire",190,212,"roche_s"
"2021-06-24","15_64",15,64,"north_east_and_yorkshire",198,208,"roche_s"
"2021-07-01","15_64",15,64,"north_east_and_yorkshire",220,224,"roche_s"
"2021-07-09","15_64",15,64,"north_east_and_yorkshire",209,216,"roche_s"
"2021-07-16","15_64",15,64,"north_east_and_yorkshire",209,221,"roche_s"
"2021-07-22","15_64",15,64,"north_east_and_yorkshire",213,217,"roche_s"
"2021-07-23","15_64",15,64,"north_east_and_yorkshire",1,2,"roche_s"
"2020-09-02","65_119",65,119,"north_east_and_yorkshire",2,35,"roche_s"
"2020-09-03","65_119",65,119,"north_east_and_yorkshire",3,85,"roche_s"
"2020-09-30","65_119",65,119,"north_east_and_yorkshire",2,70,"roche_s"
"2020-10-01","65_119",65,119,"north_east_and_yorkshire",1,61,"roche_s"
"2020-10-28","65_119",65,119,"north_east_and_yorkshire",2,43,"roche_s"
"2020-11-05","65_119",65,119,"north_east_and_yorkshire",1,38,"roche_s"
"2020-11-12","65_119",65,119,"north_east_and_yorkshire",0,43,"roche_s"
"2020-11-18","65_119",65,119,"north_east_and_yorkshire",1,35,"roche_s"
"2020-11-26","65_119",65,119,"north_east_and_yorkshire",0,34,"roche_s"
"2020-12-02","65_119",65,119,"north_east_and_yorkshire",3,30,"roche_s"
"2020-12-10","65_119",65,119,"north_east_and_yorkshire",2,46,"roche_s"
"2020-12-11","65_119",65,119,"north_east_and_yorkshire",0,6,"roche_s"
"2020-12-16","65_119",65,119,"north_east_and_yorkshire",1,35,"roche_s"
"2020-12-31","65_119",65,119,"north_east_and_yorkshire",0,24,"roche_s"
"2021-01-07","65_119",65,119,"north_east_and_yorkshire",1,26,"roche_s"
"2021-01-14","65_119",65,119,"north_east_and_yorkshire",4,45,"roche_s"
"2021-01-21","65_119",65,119,"north_east_and_yorkshire",3,25,"roche_s"
"2021-01-28","65_119",65,119,"north_east_and_yorkshire",2,32,"roche_s"
"2021-02-04","65_119",65,119,"north_east_and_yorkshire",1,1,"roche_s"
"2021-02-05","65_119",65,119,"north_east_and_yorkshire",6,31,"roche_s"
"2021-02-11","65_119",65,119,"north_east_and_yorkshire",1,1,"roche_s"
"2021-02-12","65_119",65,119,"north_east_and_yorkshire",9,34,"roche_s"
"2021-02-18","65_119",65,119,"north_east_and_yorkshire",10,27,"roche_s"
"2021-02-26","65_119",65,119,"north_east_and_yorkshire",16,23,"roche_s"
"2021-03-05","65_119",65,119,"north_east_and_yorkshire",29,36,"roche_s"
"2021-03-12","65_119",65,119,"north_east_and_yorkshire",19,20,"roche_s"
"2021-03-18","65_119",65,119,"north_east_and_yorkshire",2,2,"roche_s"
"2021-03-19","65_119",65,119,"north_east_and_yorkshire",25,26,"roche_s"
"2021-03-26","65_119",65,119,"north_east_and_yorkshire",30,30,"roche_s"
"2021-04-08","65_119",65,119,"north_east_and_yorkshire",33,33,"roche_s"
"2021-04-09","65_119",65,119,"north_east_and_yorkshire",21,21,"roche_s"
"2021-04-15","65_119",65,119,"north_east_and_yorkshire",36,36,"roche_s"
"2021-04-22","65_119",65,119,"north_east_and_yorkshire",2,2,"roche_s"
"2021-04-23","65_119",65,119,"north_east_and_yorkshire",25,26,"roche_s"
"2021-04-30","65_119",65,119,"north_east_and_yorkshire",29,30,"roche_s"
"2021-05-06","65_119",65,119,"north_east_and_yorkshire",20,20,"roche_s"
"2021-05-14","65_119",65,119,"north_east_and_yorkshire",26,27,"roche_s"
"2021-05-21","65_119",65,119,"north_east_and_yorkshire",44,44,"roche_s"
"2021-05-28","65_119",65,119,"north_east_and_yorkshire",38,39,"roche_s"
"2021-06-03","65_119",65,119,"north_east_and_yorkshire",33,33,"roche_s"
"2021-06-10","65_119",65,119,"north_east_and_yorkshire",37,37,"roche_s"
"2021-06-11","65_119",65,119,"north_east_and_yorkshire",3,3,"roche_s"
"2021-06-17","65_119",65,119,"north_east_and_yorkshire",35,35,"roche_s"
"2021-06-24","65_119",65,119,"north_east_and_yorkshire",35,35,"roche_s"
"2021-07-01","65_119",65,119,"north_east_and_yorkshire",28,28,"roche_s"
"2021-07-09","65_119",65,119,"north_east_and_yorkshire",35,35,"roche_s"
"2021-07-16","65_119",65,119,"north_east_and_yorkshire",29,29,"roche_s"
"2021-07-22","65_119",65,119,"north_east_and_yorkshire",31,31,"roche_s"
"2021-07-23","65_119",65,119,"north_east_and_yorkshire",1,1,"roche_s"
"2020-08-26","15_64",15,64,"north_west",23,338,"roche_s"
"2020-08-27","15_64",15,64,"north_west",3,22,"roche_s"
"2020-08-28","15_64",15,64,"north_west",28,309,"roche_s"
"2020-09-02","15_64",15,64,"north_west",0,7,"roche_s"
"2020-09-03","15_64",15,64,"north_west",0,1,"roche_s"
"2020-09-23","15_64",15,64,"north_west",28,373,"roche_s"
"2020-09-24","15_64",15,64,"north_west",30,389,"roche_s"
"2020-09-25","15_64",15,64,"north_west",13,126,"roche_s"
"2020-09-30","15_64",15,64,"north_west",2,8,"roche_s"
"2020-10-21","15_64",15,64,"north_west",57,430,"roche_s"
"2020-10-22","15_64",15,64,"north_west",26,304,"roche_s"
"2020-10-23","15_64",15,64,"north_west",13,146,"roche_s"
"2020-10-29","15_64",15,64,"north_west",19,201,"roche_s"
"2020-11-02","15_64",15,64,"north_west",0,1,"roche_s"
"2020-11-04","15_64",15,64,"north_west",20,200,"roche_s"
"2020-11-11","15_64",15,64,"north_west",40,223,"roche_s"
"2020-11-18","15_64",15,64,"north_west",0,4,"roche_s"
"2020-11-19","15_64",15,64,"north_west",29,229,"roche_s"
"2020-11-25","15_64",15,64,"north_west",40,226,"roche_s"
"2020-12-03","15_64",15,64,"north_west",34,208,"roche_s"
"2020-12-11","15_64",15,64,"north_west",30,189,"roche_s"
"2020-12-17","15_64",15,64,"north_west",36,221,"roche_s"
"2020-12-30","15_64",15,64,"north_west",32,221,"roche_s"
"2021-01-03","15_64",15,64,"north_west",0,1,"roche_s"
"2021-01-08","15_64",15,64,"north_west",38,207,"roche_s"
"2021-01-14","15_64",15,64,"north_west",0,3,"roche_s"
"2021-01-15","15_64",15,64,"north_west",28,231,"roche_s"
"2021-01-22","15_64",15,64,"north_west",34,202,"roche_s"
"2021-01-29","15_64",15,64,"north_west",59,224,"roche_s"
"2021-02-04","15_64",15,64,"north_west",52,214,"roche_s"
"2021-02-11","15_64",15,64,"north_west",66,211,"roche_s"
"2021-02-19","15_64",15,64,"north_west",67,220,"roche_s"
"2021-02-25","15_64",15,64,"north_west",75,205,"roche_s"
"2021-03-04","15_64",15,64,"north_west",82,208,"roche_s"
"2021-03-11","15_64",15,64,"north_west",103,230,"roche_s"
"2021-03-18","15_64",15,64,"north_west",105,219,"roche_s"
"2021-03-25","15_64",15,64,"north_west",119,227,"roche_s"
"2021-04-01","15_64",15,64,"north_west",115,200,"roche_s"
"2021-04-08","15_64",15,64,"north_west",138,214,"roche_s"
"2021-04-09","15_64",15,64,"north_west",2,3,"roche_s"
"2021-04-16","15_64",15,64,"north_west",137,227,"roche_s"
"2021-04-22","15_64",15,64,"north_west",151,208,"roche_s"
"2021-05-03","15_64",15,64,"north_west",2,2,"roche_s"
"2021-05-05","15_64",15,64,"north_west",170,219,"roche_s"
"2021-05-07","15_64",15,64,"north_west",163,223,"roche_s"
"2021-05-13","15_64",15,64,"north_west",156,215,"roche_s"
"2021-05-20","15_64",15,64,"north_west",180,214,"roche_s"
"2021-05-27","15_64",15,64,"north_west",169,207,"roche_s"
"2021-05-30","15_64",15,64,"north_west",1,1,"roche_s"
"2021-06-04","15_64",15,64,"north_west",115,133,"roche_s"
"2021-06-11","15_64",15,64,"north_west",185,202,"roche_s"
"2021-06-18","15_64",15,64,"north_west",202,216,"roche_s"
"2021-06-25","15_64",15,64,"north_west",205,217,"roche_s"
"2021-07-02","15_64",15,64,"north_west",206,217,"roche_s"
"2021-07-08","15_64",15,64,"north_west",206,216,"roche_s"
"2021-07-09","15_64",15,64,"north_west",1,1,"roche_s"
"2021-07-15","15_64",15,64,"north_west",200,210,"roche_s"
"2021-07-22","15_64",15,64,"north_west",3,3,"roche_s"
"2021-07-23","15_64",15,64,"north_west",212,214,"roche_s"
"2020-08-26","65_119",65,119,"north_west",3,44,"roche_s"
"2020-08-27","65_119",65,119,"north_west",0,1,"roche_s"
"2020-08-28","65_119",65,119,"north_west",1,26,"roche_s"
"2020-09-02","65_119",65,119,"north_west",0,5,"roche_s"
"2020-09-23","65_119",65,119,"north_west",2,35,"roche_s"
"2020-09-24","65_119",65,119,"north_west",5,56,"roche_s"
"2020-09-25","65_119",65,119,"north_west",0,14,"roche_s"
"2020-09-30","65_119",65,119,"north_west",0,4,"roche_s"
"2020-10-21","65_119",65,119,"north_west",2,48,"roche_s"
"2020-10-22","65_119",65,119,"north_west",1,47,"roche_s"
"2020-10-23","65_119",65,119,"north_west",2,28,"roche_s"
"2020-10-29","65_119",65,119,"north_west",2,37,"roche_s"
"2020-11-02","65_119",65,119,"north_west",0,1,"roche_s"
"2020-11-04","65_119",65,119,"north_west",3,48,"roche_s"
"2020-11-11","65_119",65,119,"north_west",6,29,"roche_s"
"2020-11-19","65_119",65,119,"north_west",2,35,"roche_s"
"2020-11-25","65_119",65,119,"north_west",1,26,"roche_s"
"2020-11-30","65_119",65,119,"north_west",0,1,"roche_s"
"2020-12-03","65_119",65,119,"north_west",8,46,"roche_s"
"2020-12-11","65_119",65,119,"north_west",4,33,"roche_s"
"2020-12-17","65_119",65,119,"north_west",1,31,"roche_s"
"2020-12-30","65_119",65,119,"north_west",3,29,"roche_s"
"2021-01-08","65_119",65,119,"north_west",4,38,"roche_s"
"2021-01-15","65_119",65,119,"north_west",3,25,"roche_s"
"2021-01-22","65_119",65,119,"north_west",4,43,"roche_s"
"2021-01-29","65_119",65,119,"north_west",1,27,"roche_s"
"2021-02-04","65_119",65,119,"north_west",5,34,"roche_s"
"2021-02-11","65_119",65,119,"north_west",14,38,"roche_s"
"2021-02-19","65_119",65,119,"north_west",23,38,"roche_s"
"2021-02-25","65_119",65,119,"north_west",21,31,"roche_s"
"2021-03-04","65_119",65,119,"north_west",39,44,"roche_s"
"2021-03-11","65_119",65,119,"north_west",20,22,"roche_s"
"2021-03-18","65_119",65,119,"north_west",29,31,"roche_s"
"2021-03-25","65_119",65,119,"north_west",22,24,"roche_s"
"2021-04-01","65_119",65,119,"north_west",34,35,"roche_s"
"2021-04-08","65_119",65,119,"north_west",26,26,"roche_s"
"2021-04-16","65_119",65,119,"north_west",24,24,"roche_s"
"2021-04-22","65_119",65,119,"north_west",21,22,"roche_s"
"2021-05-05","65_119",65,119,"north_west",25,25,"roche_s"
"2021-05-07","65_119",65,119,"north_west",29,29,"roche_s"
"2021-05-13","65_119",65,119,"north_west",33,34,"roche_s"
"2021-05-20","65_119",65,119,"north_west",38,38,"roche_s"
"2021-05-27","65_119",65,119,"north_west",44,44,"roche_s"
"2021-06-04","65_119",65,119,"north_west",21,21,"roche_s"
"2021-06-11","65_119",65,119,"north_west",32,34,"roche_s"
"2021-06-18","65_119",65,119,"north_west",24,24,"roche_s"
"2021-06-25","65_119",65,119,"north_west",32,32,"roche_s"
"2021-07-02","65_119",65,119,"north_west",32,33,"roche_s"
"2021-07-08","65_119",65,119,"north_west",36,36,"roche_s"
"2021-07-15","65_119",65,119,"north_west",32,32,"roche_s"
"2021-07-23","65_119",65,119,"north_west",34,35,"roche_s"
"2020-08-27","15_64",15,64,"south_east",2,17,"roche_s"
"2020-08-28","15_64",15,64,"south_east",0,14,"roche_s"
"2020-09-03","15_64",15,64,"south_east",1,4,"roche_s"
"2020-09-05","15_64",15,64,"south_east",1,1,"roche_s"
"2020-09-06","15_64",15,64,"south_east",0,12,"roche_s"
"2020-09-09","15_64",15,64,"south_east",0,3,"roche_s"
"2020-09-11","15_64",15,64,"south_east",4,15,"roche_s"
"2020-09-12","15_64",15,64,"south_east",1,1,"roche_s"
"2020-09-13","15_64",15,64,"south_east",0,4,"roche_s"
"2020-09-16","15_64",15,64,"south_east",0,2,"roche_s"
"2020-09-18","15_64",15,64,"south_east",35,638,"roche_s"
"2020-09-25","15_64",15,64,"south_east",2,24,"roche_s"
"2020-09-27","15_64",15,64,"south_east",1,2,"roche_s"
"2020-09-28","15_64",15,64,"south_east",0,3,"roche_s"
"2020-10-02","15_64",15,64,"south_east",1,3,"roche_s"
"2020-10-03","15_64",15,64,"south_east",0,1,"roche_s"
"2020-10-07","15_64",15,64,"south_east",1,20,"roche_s"
"2020-10-08","15_64",15,64,"south_east",0,6,"roche_s"
"2020-10-09","15_64",15,64,"south_east",4,42,"roche_s"
"2020-10-10","15_64",15,64,"south_east",0,2,"roche_s"
"2020-10-11","15_64",15,64,"south_east",0,1,"roche_s"
"2020-10-14","15_64",15,64,"south_east",39,635,"roche_s"
"2020-10-15","15_64",15,64,"south_east",8,107,"roche_s"
"2020-10-21","15_64",15,64,"south_east",1,4,"roche_s"
"2020-10-22","15_64",15,64,"south_east",2,15,"roche_s"
"2020-10-23","15_64",15,64,"south_east",0,10,"roche_s"
"2020-10-29","15_64",15,64,"south_east",13,221,"roche_s"
"2020-11-01","15_64",15,64,"south_east",4,36,"roche_s"
"2020-11-02","15_64",15,64,"south_east",0,1,"roche_s"
"2020-11-06","15_64",15,64,"south_east",3,60,"roche_s"
"2020-11-07","15_64",15,64,"south_east",4,28,"roche_s"
"2020-11-08","15_64",15,64,"south_east",0,2,"roche_s"
"2020-11-09","15_64",15,64,"south_east",7,215,"roche_s"
"2020-11-13","15_64",15,64,"south_east",13,230,"roche_s"
"2020-11-15","15_64",15,64,"south_east",0,4,"roche_s"
"2020-11-16","15_64",15,64,"south_east",0,3,"roche_s"
"2020-11-20","15_64",15,64,"south_east",14,202,"roche_s"
"2020-11-22","15_64",15,64,"south_east",5,13,"roche_s"
"2020-11-23","15_64",15,64,"south_east",4,40,"roche_s"
"2020-11-27","15_64",15,64,"south_east",0,9,"roche_s"
"2020-11-28","15_64",15,64,"south_east",3,85,"roche_s"
"2020-11-29","15_64",15,64,"south_east",8,98,"roche_s"
"2020-11-30","15_64",15,64,"south_east",4,56,"roche_s"
"2020-12-04","15_64",15,64,"south_east",1,39,"roche_s"
"2020-12-06","15_64",15,64,"south_east",24,236,"roche_s"
"2020-12-11","15_64",15,64,"south_east",13,241,"roche_s"
"2020-12-12","15_64",15,64,"south_east",1,3,"roche_s"
"2020-12-13","15_64",15,64,"south_east",1,3,"roche_s"
"2020-12-14","15_64",15,64,"south_east",0,1,"roche_s"
"2020-12-18","15_64",15,64,"south_east",12,230,"roche_s"
"2020-12-20","15_64",15,64,"south_east",1,5,"roche_s"
"2020-12-31","15_64",15,64,"south_east",2,9,"roche_s"
"2021-01-04","15_64",15,64,"south_east",21,226,"roche_s"
"2021-01-08","15_64",15,64,"south_east",0,16,"roche_s"
"2021-01-09","15_64",15,64,"south_east",13,120,"roche_s"
"2021-01-10","15_64",15,64,"south_east",14,123,"roche_s"
"2021-01-11","15_64",15,64,"south_east",0,1,"roche_s"
"2021-01-15","15_64",15,64,"south_east",26,251,"roche_s"
"2021-01-16","15_64",15,64,"south_east",1,5,"roche_s"
"2021-01-17","15_64",15,64,"south_east",0,2,"roche_s"
"2021-01-22","15_64",15,64,"south_east",32,231,"roche_s"
"2021-01-24","15_64",15,64,"south_east",4,12,"roche_s"
"2021-01-25","15_64",15,64,"south_east",3,42,"roche_s"
"2021-01-31","15_64",15,64,"south_east",4,16,"roche_s"
"2021-02-01","15_64",15,64,"south_east",58,226,"roche_s"
"2021-02-05","15_64",15,64,"south_east",49,229,"roche_s"
"2021-02-07","15_64",15,64,"south_east",0,3,"roche_s"
"2021-02-08","15_64",15,64,"south_east",7,45,"roche_s"
"2021-02-12","15_64",15,64,"south_east",48,257,"roche_s"
"2021-02-13","15_64",15,64,"south_east",1,4,"roche_s"
"2021-02-14","15_64",15,64,"south_east",2,10,"roche_s"
"2021-02-19","15_64",15,64,"south_east",76,246,"roche_s"
"2021-02-21","15_64",15,64,"south_east",6,12,"roche_s"
"2021-02-26","15_64",15,64,"south_east",39,197,"roche_s"
"2021-02-28","15_64",15,64,"south_east",4,12,"roche_s"
"2021-03-05","15_64",15,64,"south_east",55,231,"roche_s"
"2021-03-07","15_64",15,64,"south_east",4,10,"roche_s"
"2021-03-08","15_64",15,64,"south_east",15,50,"roche_s"
"2021-03-12","15_64",15,64,"south_east",77,229,"roche_s"
"2021-03-19","15_64",15,64,"south_east",82,167,"roche_s"
"2021-03-21","15_64",15,64,"south_east",1,2,"roche_s"
"2021-03-22","15_64",15,64,"south_east",0,1,"roche_s"
"2021-03-26","15_64",15,64,"south_east",2,6,"roche_s"
"2021-03-27","15_64",15,64,"south_east",14,21,"roche_s"
"2021-03-29","15_64",15,64,"south_east",115,222,"roche_s"
"2021-03-30","15_64",15,64,"south_east",9,15,"roche_s"
"2021-03-31","15_64",15,64,"south_east",2,7,"roche_s"
"2021-04-02","15_64",15,64,"south_east",140,248,"roche_s"
"2021-04-09","15_64",15,64,"south_east",133,212,"roche_s"
"2021-04-16","15_64",15,64,"south_east",89,135,"roche_s"
"2021-04-17","15_64",15,64,"south_east",60,87,"roche_s"
"2021-04-18","15_64",15,64,"south_east",6,8,"roche_s"
"2021-04-19","15_64",15,64,"south_east",23,32,"roche_s"
"2021-04-23","15_64",15,64,"south_east",117,193,"roche_s"
"2021-04-25","15_64",15,64,"south_east",3,3,"roche_s"
"2021-04-30","15_64",15,64,"south_east",147,211,"roche_s"
