"region","name","alpha_D","alpha_H","beta17","beta18","beta19","beta20","beta21","beta22","beta23","beta24","eps","m_CHR","m_CHW","mu_D","mu_D_2","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","p_G_D","p_G_D_CHR","p_H","p_H_2","p_H_3","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC","p_NC_weekend","p_W_D","rho_pillar2_tests","strain_seed_date","strain_transmission_2"
"midlands","beta18",0.000100870479212331,1.1561813032113e-06,-7.93535187566494e-07,5.20854566607057e-06,-3.31844661070492e-06,2.59142989498419e-06,-2.88413924270314e-06,2.20001323302594e-06,-1.84810750811499e-06,1.86493511235815e-06,0.00012969384466557,6.96673133339555e-10,-1.01808135810227e-10,2.20858122534847e-06,-6.67741112319536e-05,-4.88046502717713e-05,5.29995215704701e-06,-2.67010405426474e-05,-5.83841938158525e-06,7.2213296012515e-07,-2.59522337035699e-05,2.29789169272204e-05,-7.33816732201762e-06,-8.27191701513974e-06,6.65759549162574e-06,1.23600491108298e-06,-4.90058502196148e-05,3.07329074349159e-08,1.7904408819835e-07,-6.14473015344138e-05,1.38586433151954e-07,-0.00105989197305628,2.32283338113771e-05
"midlands","beta19",-9.50419317314008e-05,-3.12574482152455e-06,-4.48263334123013e-06,-3.31844661070492e-06,1.37584738307093e-05,-1.28820812233195e-05,8.37275909229287e-06,-1.58391190651123e-05,6.88760746704716e-06,-6.29685636669132e-06,-0.000170912624949287,9.23446355748366e-10,-7.54207205762782e-10,4.33399476380524e-05,0.000141120008606166,6.99348473449482e-05,-6.85928885967658e-05,2.26529375778721e-05,1.36405275132562e-05,1.54486393221487e-05,2.96757712059603e-05,-4.67006731800511e-05,2.39550122920898e-05,-1.34105599335503e-05,-4.30836077855972e-06,4.25644387773164e-06,-2.59069699643466e-05,1.18208123329409e-07,-7.87454792403005e-08,5.76743122864783e-05,1.22267483009375e-07,0.00299854459955283,4.08287779763289e-05
"midlands","beta20",5.12089179649484e-05,3.03863698160827e-06,3.69428059217408e-06,2.59142989498419e-06,-1.28820812233195e-05,1.54596124398063e-05,-1.02166977488949e-05,1.87407991169495e-05,-7.44483321406679e-06,9.44255560722919e-06,0.00024079075912553,1.49672278312667e-10,1.62174985434284e-10,-4.53307139832728e-05,-0.000151354879710289,-9.0709855239709e-05,8.56601686742137e-05,-2.58568038451041e-05,-1.66666046251321e-05,-1.83353707438006e-05,-4.86649917011533e-05,7.41294722438943e-05,-2.39956902699418e-05,1.57367669486719e-05,1.39379492084437e-05,-5.15923679888367e-06,0.000101843837618839,-2.08596961908828e-07,1.48429688410435e-07,-3.51599387683204e-05,3.37088260803314e-07,-0.0021053472825196,-5.64216574489295e-05
"midlands","beta21",-1.92848232923723e-05,-1.59359699408426e-06,-3.05999716864573e-06,-2.88413924270314e-06,8.37275909229287e-06,-1.02166977488949e-05,1.18820097907634e-05,-1.59868842848269e-05,5.98912653401939e-06,-6.67795235034347e-06,-0.000290975623790359,-4.21427624879941e-10,-2.84500378115587e-10,5.50381841845181e-05,7.6770323812555e-05,4.67804148227134e-05,-5.71328864578938e-05,2.20584987943522e-05,8.03705500543489e-06,5.34183538347633e-05,5.19247101010287e-05,-5.0427244144463e-05,1.39665065848737e-05,-3.25704946708882e-06,-4.43363908422933e-06,3.10096660475823e-06,-5.31080246733494e-05,2.12590201216579e-07,-1.68543965895584e-07,9.67819229042721e-06,-8.01410920791253e-07,0.000438290638671423,-1.97276451168351e-05
"midlands","beta22",-4.64261185820448e-05,3.61057475040989e-06,6.7720796392247e-06,2.20001323302594e-06,-1.58391190651123e-05,1.87407991169495e-05,-1.59868842848269e-05,4.50519231687315e-05,-1.68492523628425e-05,1.33563995741064e-05,0.000484071907212391,3.29690083318893e-10,1.73944593643744e-09,-0.000121112024131914,-5.14347325596863e-05,-0.000111315567013221,0.000134237784229009,-6.25600175978947e-05,-2.89426913461482e-06,-0.000128889192798341,-8.59187670807452e-05,6.22714732869214e-05,-4.13530020429906e-05,3.28275735069839e-05,2.5714835169583e-05,-1.31272434555544e-05,0.000148464929707821,-1.99146712684342e-07,5.0348986257876e-07,-0.000129243864683375,8.54589784700694e-07,-0.00295187223331991,-7.66425513538735e-05
"midlands","beta23",4.30821942491679e-06,-4.31915431082285e-06,-2.18348887697758e-06,-1.84810750811499e-06,6.88760746704716e-06,-7.44483321406679e-06,5.98912653401939e-06,-1.68492523628425e-05,3.03634365205101e-05,-1.371984358264e-05,-0.000447929275030179,-2.54620436418032e-09,-7.75312705961096e-10,9.61220310505532e-05,-2.2408634339761e-05,8.38014787785159e-05,-7.93274780427427e-05,9.23165071247325e-05,-3.3559036254935e-06,8.33402962637076e-05,3.05427396219563e-05,-0.000103057505052623,-1.79397982450056e-05,-5.63345011726867e-06,-0.000108212961914719,6.82428118733421e-06,-0.000215023884463068,1.9240016929394e-07,-2.65453772069678e-07,-8.4660208060424e-06,2.22804936831403e-09,0.00108768169519839,-1.39332616201611e-05
"midlands","beta24",-0.000164393082617444,3.61476782321988e-06,1.96690142369457e-06,1.86493511235815e-06,-6.29685636669132e-06,9.44255560722919e-06,-6.67795235034347e-06,1.33563995741064e-05,-1.371984358264e-05,2.60901984515351e-05,0.000156910963033306,1.9250074919201e-09,-6.77222738673885e-10,-5.76273584489638e-05,-0.000154641828911896,-4.96104724501248e-05,2.1772907026328e-05,-3.07796675570461e-05,-8.68516749022035e-06,-2.76957239339598e-05,1.6019487445603e-05,0.000120863627665697,1.20829925856775e-05,2.35383713524881e-06,4.48756986289866e-05,-8.2226115421671e-07,0.000114529503497405,-6.21652613048247e-07,2.04652728068528e-07,-2.93342996956324e-05,1.71178796483792e-06,-0.00174777583007636,-3.08674396629688e-05
"midlands","eps",0.00489556096573821,6.3615667602382e-05,1.01724043726632e-06,0.00012969384466557,-0.000170912624949287,0.00024079075912553,-0.000290975623790359,0.000484071907212391,-0.000447929275030179,0.000156910963033306,0.0501468023514177,8.97098699132053e-08,-3.0712797855116e-09,0.000848330330597725,0.00406165722346832,-0.00113883282098008,-0.000273021406835181,-0.00150820839084308,0.000169750407618284,-0.000263018990729877,-0.00562357920315188,0.00237544401847315,-0.000581802540467826,0.00136858166248486,0.0019646944461377,7.19648140114724e-05,-0.00224611619164465,2.61220901423609e-06,1.94779122340879e-05,-0.00119359788156582,8.69281237474952e-06,0.0129916910526059,0.000968336568672858
"midlands","m_CHR",-1.01209089126193e-08,6.8713696165616e-10,-9.00293664059717e-10,6.96673133339555e-10,9.23446355748366e-10,1.49672278312667e-10,-4.21427624879941e-10,3.29690083318893e-10,-2.54620436418032e-09,1.9250074919201e-09,8.97098699132053e-08,2.64302873601322e-12,-1.02721654188697e-12,3.62569694899461e-08,-4.97808417659397e-08,-5.98893093237394e-08,-1.19473893182637e-09,-1.1875055359935e-08,-9.52871380446327e-11,1.19936831651485e-08,-3.28801146007092e-08,-6.45795513453315e-09,2.63186334412114e-09,-1.24294881800692e-08,2.85272314745882e-08,3.96701129577003e-09,7.91930234548636e-08,-5.86049501772473e-12,1.30280884933077e-10,-7.04843680471463e-08,-2.112284922433e-10,5.49263916069551e-07,6.91342970762911e-09
"midlands","m_CHW",1.51642561365567e-09,-4.87601212050681e-10,5.08306446250999e-10,-1.01808135810227e-10,-7.54207205762782e-10,1.62174985434284e-10,-2.84500378115587e-10,1.73944593643744e-09,-7.75312705961096e-10,-6.77222738673885e-10,-3.0712797855116e-09,-1.02721654188697e-12,8.50472489651134e-13,-2.83385064432623e-08,3.7155019981966e-08,-6.80387147317534e-09,1.60855456649673e-08,-8.87062859982135e-09,2.19318377366065e-09,-2.27366712021825e-08,1.38015532531222e-08,-2.85784656132551e-09,-1.55497169669438e-09,7.66952657360139e-09,-6.16055013435097e-09,-2.39874805663133e-09,-3.80588554624039e-08,6.24198693619574e-11,-2.64812072075415e-11,1.68730127006461e-08,2.4686518640407e-10,-3.35081761369156e-07,-1.97837386252e-09
"midlands","mu_D",0.000310338816582101,-1.18804707551889e-05,-3.30663633192658e-05,2.20858122534847e-06,4.33399476380524e-05,-4.53307139832728e-05,5.50381841845181e-05,-0.000121112024131914,9.61220310505532e-05,-5.76273584489638e-05,0.000848330330597725,3.62569694899461e-08,-2.83385064432623e-08,0.00268253753066581,-0.00216230030364054,-0.000593920141643543,-0.000730773294486554,0.000664533461396878,5.1588204740866e-06,0.0011230649103242,-0.000920211318831386,-0.00100811260269911,-6.56056958020424e-05,-0.000281395178207325,0.000131302302009217,0.000125545388271881,-0.000319064762767399,2.20961980157683e-06,-1.11450866306101e-06,-0.0014716266751573,-2.54350052618752e-05,0.00716081953512796,-0.000115735246263321
"midlands","mu_D_2",0.0014141053931634,8.68245140774553e-06,-1.29834636770476e-05,-6.67741112319536e-05,0.000141120008606166,-0.000151354879710289,7.6770323812555e-05,-5.14347325596863e-05,-2.2408634339761e-05,-0.000154641828911896,0.00406165722346832,-4.97808417659397e-08,3.7155019981966e-08,-0.00216230030364054,0.0106196325082686,0.00423982314783186,-0.000756665441282869,-0.000895917813453929,0.000329230423937379,0.000193080457370525,0.000401597484046558,0.000702626014871075,0.000367984696581406,0.000451302486429272,-2.27163420473085e-06,-6.62243324255853e-05,-0.00222830996813067,8.14071324684525e-06,7.1142861219896e-06,0.00286440283429953,1.02066751395453e-05,0.0238216099662603,0.000818043315357453
"midlands","mu_gamma_H",-0.000536739879437732,6.17765474646171e-05,2.85423583971922e-05,-4.88046502717713e-05,6.99348473449482e-05,-9.0709855239709e-05,4.67804148227134e-05,-0.000111315567013221,8.38014787785159e-05,-4.96104724501248e-05,-0.00113883282098008,-5.98893093237394e-08,-6.80387147317534e-09,-0.000593920141643543,0.00423982314783186,0.00923987493527785,-0.00223411842851853,0.000955806215562871,7.11641684997166e-05,0.000825424920534471,0.000501333206868619,0.00152720721446517,0.00012520546872046,-0.00035065830010442,-0.000714167813449666,8.65556994471723e-05,-0.000271718706609126,-4.82738746358524e-06,-1.75414169186942e-06,0.00140452460160004,-1.64456789842236e-05,0.0053881733542987,0.000405285293441693
"midlands","mu_gamma_H_2",0.00103120732733687,-1.79604362717946e-05,1.62758337756578e-05,5.29995215704701e-06,-6.85928885967658e-05,8.56601686742137e-05,-5.71328864578938e-05,0.000134237784229009,-7.93274780427427e-05,2.1772907026328e-05,-0.000273021406835181,-1.19473893182637e-09,1.60855456649673e-08,-0.000730773294486554,-0.000756665441282869,-0.00223411842851853,0.0021402378026738,-0.000491208817416918,2.91655551486778e-05,-0.000943354244867609,-0.000293456643067711,1.51849615285472e-05,-0.000242039642112958,0.000315200323127018,-4.38473552146046e-05,-6.69230578783602e-05,0.00256068599100012,1.5100687969074e-07,-9.74223946145283e-07,0.000232910756652028,1.14520900330882e-06,-0.00495548220818242,-0.00036739585247171
"midlands","mu_gamma_H_3",-0.000583090232773831,-1.09801055538812e-05,6.58840806742411e-06,-2.67010405426474e-05,2.26529375778721e-05,-2.58568038451041e-05,2.20584987943522e-05,-6.25600175978947e-05,9.23165071247325e-05,-3.07796675570461e-05,-0.00150820839084308,-1.1875055359935e-08,-8.87062859982135e-09,0.000664533461396878,-0.000895917813453929,0.000955806215562871,-0.000491208817416918,0.00111127255924848,2.8479298918791e-05,0.000118300267537352,9.10781958052046e-05,-0.000576912443202844,-4.72389487280732e-05,-1.74807519800638e-05,-0.000473415265093594,2.10207942313128e-06,-2.84059415068875e-05,-2.30778758949242e-06,-2.04677333087396e-06,0.000962018838518258,-5.86725107211424e-06,0.00930852205032511,-4.46461537928792e-05
"midlands","p_G_D",-0.000207800706779312,-6.85372901123908e-06,1.79790577760026e-06,-5.83841938158525e-06,1.36405275132562e-05,-1.66666046251321e-05,8.03705500543489e-06,-2.89426913461482e-06,-3.3559036254935e-06,-8.68516749022035e-06,0.000169750407618284,-9.52871380446327e-11,2.19318377366065e-09,5.1588204740866e-06,0.000329230423937379,7.11641684997166e-05,2.91655551486778e-05,2.8479298918791e-05,8.26284376778439e-05,-0.000235568753535089,-1.54396540331333e-05,-0.000179444706704192,-3.24022118524036e-06,4.31281370757541e-05,-8.46619462590515e-05,6.98958857514765e-06,0.000122828064622793,1.89675434100832e-07,3.76335411383798e-07,8.51202770228289e-05,1.72729852408084e-06,0.00156424095799359,5.11250883074716e-05
"midlands","p_G_D_CHR",0.00221052683606786,4.3155496937495e-05,-1.75300242270126e-05,7.2213296012515e-07,1.54486393221487e-05,-1.83353707438006e-05,5.34183538347633e-05,-0.000128889192798341,8.33402962637076e-05,-2.76957239339598e-05,-0.000263018990729877,1.19936831651485e-08,-2.27366712021825e-08,0.0011230649103242,0.000193080457370525,0.000825424920534471,-0.000943354244867609,0.000118300267537352,-0.000235568753535089,0.00433173152589907,-0.000660062966319943,0.000514505482312253,-4.11025746415504e-05,0.000227739711481414,0.000579974892174605,0.000114561452879761,-0.00168909010876797,3.92538454602632e-06,7.81449507926968e-07,-0.000217251440205435,-2.31182556196317e-05,0.00776189332894993,-6.07274737060439e-05
"midlands","p_H",-0.00163749756756905,3.73973826469313e-06,1.00300030749178e-07,-2.59522337035699e-05,2.96757712059603e-05,-4.86649917011533e-05,5.19247101010287e-05,-8.59187670807452e-05,3.05427396219563e-05,1.6019487445603e-05,-0.00562357920315188,-3.28801146007092e-08,1.38015532531222e-08,-0.000920211318831386,0.000401597484046558,0.000501333206868619,-0.000293456643067711,9.10781958052046e-05,-1.54396540331333e-05,-0.000660062966319943,0.00206988683350956,-7.08500450939556e-05,0.000299010893113334,-0.00021850165696432,-0.000245534339965935,-5.85056690148309e-05,-0.00119969645959819,-2.29832927205556e-06,-4.39019636360057e-06,0.00101229584065802,2.02856670728229e-05,-0.00853356924944615,-6.43616207336531e-05
"midlands","p_H_2",0.00048288001269932,4.76665039623342e-05,1.69744735668345e-06,2.29789169272204e-05,-4.67006731800511e-05,7.41294722438943e-05,-5.0427244144463e-05,6.22714732869214e-05,-0.000103057505052623,0.000120863627665697,0.00237544401847315,-6.45795513453315e-09,-2.85784656132551e-09,-0.00100811260269911,0.000702626014871075,0.00152720721446517,1.51849615285472e-05,-0.000576912443202844,-0.000179444706704192,0.000514505482312253,-7.08500450939556e-05,0.00409522531726203,0.000122736545452895,7.32067866866956e-05,0.000487975501163858,1.16616275460587e-05,0.00039085994315854,-2.81062836527076e-06,2.90339484256656e-07,-0.000798424191276408,-5.34593020572661e-06,-0.0115471569557545,-1.0371281780341e-05
"midlands","p_H_3",-0.000451612606492926,9.56567244490856e-07,-9.55154516116771e-06,-7.33816732201762e-06,2.39550122920898e-05,-2.39956902699418e-05,1.39665065848737e-05,-4.13530020429906e-05,-1.79397982450056e-05,1.20829925856775e-05,-0.000581802540467826,2.63186334412114e-09,-1.55497169669438e-09,-6.56056958020424e-05,0.000367984696581406,0.00012520546872046,-0.000242039642112958,-4.72389487280732e-05,-3.24022118524036e-06,-4.11025746415504e-05,0.000299010893113334,0.000122736545452895,0.000301259055488308,-0.000108836443208313,0.000140964086130525,-3.36203940013531e-06,-0.00023367427806554,-4.22704077296213e-07,-3.52810445336305e-07,0.000343599674877038,3.69135424842799e-06,0.00185663865108036,0.000206175792588464
"midlands","p_H_D",0.000486889824931479,-4.97548491917491e-06,9.06032860522306e-06,-8.27191701513974e-06,-1.34105599335503e-05,1.57367669486719e-05,-3.25704946708882e-06,3.28275735069839e-05,-5.63345011726867e-06,2.35383713524881e-06,0.00136858166248486,-1.24294881800692e-08,7.66952657360139e-09,-0.000281395178207325,0.000451302486429272,-0.00035065830010442,0.000315200323127018,-1.74807519800638e-05,4.31281370757541e-05,0.000227739711481414,-0.00021850165696432,7.32067866866956e-05,-0.000108836443208313,0.000662867927836588,-0.000138447810978927,-4.53950114457281e-05,-0.000507794140969371,-1.38607843905129e-06,6.00949191367102e-07,0.000515677914360399,7.55774983914724e-06,-0.000701423474315958,-0.00020392318015844
"midlands","p_ICU",0.000649307395683969,3.46850878097412e-05,-1.63332782104965e-05,6.65759549162574e-06,-4.30836077855972e-06,1.39379492084437e-05,-4.43363908422933e-06,2.5714835169583e-05,-0.000108212961914719,4.48756986289866e-05,0.0019646944461377,2.85272314745882e-08,-6.16055013435097e-09,0.000131302302009217,-2.27163420473085e-06,-0.000714167813449666,-4.38473552146046e-05,-0.000473415265093594,-8.46619462590515e-05,0.000579974892174605,-0.000245534339965935,0.000487975501163858,0.000140964086130525,-0.000138447810978927,0.00101482543880835,2.23611355462727e-05,0.000494795773142354,2.99207668315349e-06,1.16853881380713e-06,-0.000639890801756312,-1.30040002686776e-05,0.00174609910050092,6.49914640326591e-05
"midlands","p_ICU_2",0.000171174559578998,1.41594940489542e-06,-1.93782567525993e-06,1.23600491108298e-06,4.25644387773164e-06,-5.15923679888367e-06,3.10096660475823e-06,-1.31272434555544e-05,6.82428118733421e-06,-8.2226115421671e-07,7.19648140114724e-05,3.96701129577003e-09,-2.39874805663133e-09,0.000125545388271881,-6.62243324255853e-05,8.65556994471723e-05,-6.69230578783602e-05,2.10207942313128e-06,6.98958857514765e-06,0.000114561452879761,-5.85056690148309e-05,1.16616275460587e-05,-3.36203940013531e-06,-4.53950114457281e-05,2.23611355462727e-05,3.58826385054058e-05,0.000244883270179565,4.33144312190474e-07,4.141511344092e-08,-0.000264779382368986,-1.9950405198889e-06,0.000819623914866214,4.12265434666177e-05
"midlands","p_ICU_D",0.0057487520012324,3.42079468776875e-05,-2.26552444952404e-05,-4.90058502196148e-05,-2.59069699643466e-05,0.000101843837618839,-5.31080246733494e-05,0.000148464929707821,-0.000215023884463068,0.000114529503497405,-0.00224611619164465,7.91930234548636e-08,-3.80588554624039e-08,-0.000319064762767399,-0.00222830996813067,-0.000271718706609126,0.00256068599100012,-2.84059415068875e-05,0.000122828064622793,-0.00168909010876797,-0.00119969645959819,0.00039085994315854,-0.00023367427806554,-0.000507794140969371,0.000494795773142354,0.000244883270179565,0.0263313858910271,-7.85455518368307e-06,2.76993267478882e-06,-0.00354406162248095,-4.68719546688713e-05,-0.0515837698133466,-0.00053333688103481
"midlands","p_NC",1.36438830084791e-05,-5.5931551114869e-08,-1.51393355080447e-07,3.07329074349159e-08,1.18208123329409e-07,-2.08596961908828e-07,2.12590201216579e-07,-1.99146712684342e-07,1.9240016929394e-07,-6.21652613048247e-07,2.61220901423609e-06,-5.86049501772473e-12,6.24198693619574e-11,2.20961980157683e-06,8.14071324684525e-06,-4.82738746358524e-06,1.5100687969074e-07,-2.30778758949242e-06,1.89675434100832e-07,3.92538454602632e-06,-2.29832927205556e-06,-2.81062836527076e-06,-4.22704077296213e-07,-1.38607843905129e-06,2.99207668315349e-06,4.33144312190474e-07,-7.85455518368307e-06,8.71193758349151e-08,9.69006507174557e-09,-1.22811654096694e-06,-1.59625076396267e-07,2.39107188101738e-06,6.51552030893726e-07
"midlands","p_NC_weekend",4.77016796878313e-06,1.38372595280206e-07,-3.93415870926197e-08,1.7904408819835e-07,-7.87454792403005e-08,1.48429688410435e-07,-1.68543965895584e-07,5.0348986257876e-07,-2.65453772069678e-07,2.04652728068528e-07,1.94779122340879e-05,1.30280884933077e-10,-2.64812072075415e-11,-1.11450866306101e-06,7.1142861219896e-06,-1.75414169186942e-06,-9.74223946145283e-07,-2.04677333087396e-06,3.76335411383798e-07,7.81449507926968e-07,-4.39019636360057e-06,2.90339484256656e-07,-3.52810445336305e-07,6.00949191367102e-07,1.16853881380713e-06,4.141511344092e-08,2.76993267478882e-06,9.69006507174557e-09,5.62384276517391e-08,-4.6505862650824e-06,5.46802989055356e-08,-7.89525469623962e-05,3.43608296742509e-07
"midlands","p_W_D",-0.00113880009201628,-6.17954796253649e-05,1.91328135534535e-05,-6.14473015344138e-05,5.76743122864783e-05,-3.51599387683204e-05,9.67819229042721e-06,-0.000129243864683375,-8.4660208060424e-06,-2.93342996956324e-05,-0.00119359788156582,-7.04843680471463e-08,1.68730127006461e-08,-0.0014716266751573,0.00286440283429953,0.00140452460160004,0.000232910756652028,0.000962018838518258,8.51202770228289e-05,-0.000217251440205435,0.00101229584065802,-0.000798424191276408,0.000343599674877038,0.000515677914360399,-0.000639890801756312,-0.000264779382368986,-0.00354406162248095,-1.22811654096694e-06,-4.6505862650824e-06,0.0142062339288911,3.52686391360488e-05,0.0749690034704303,0.000821316942427423
"midlands","rho_pillar2_tests",-6.43639611779042e-05,-4.41104552981894e-07,2.50148136343538e-07,1.38586433151954e-07,1.22267483009375e-07,3.37088260803314e-07,-8.01410920791253e-07,8.54589784700694e-07,2.22804936831403e-09,1.71178796483792e-06,8.69281237474952e-06,-2.112284922433e-10,2.4686518640407e-10,-2.54350052618752e-05,1.02066751395453e-05,-1.64456789842236e-05,1.14520900330882e-06,-5.86725107211424e-06,1.72729852408084e-06,-2.31182556196317e-05,2.02856670728229e-05,-5.34593020572661e-06,3.69135424842799e-06,7.55774983914724e-06,-1.30040002686776e-05,-1.9950405198889e-06,-4.68719546688713e-05,-1.59625076396267e-07,5.46802989055356e-08,3.52686391360488e-05,1.39293389512217e-06,0.00011383545384408,1.24652332402972e-06
"midlands","strain_seed_date",-0.0418078077874445,-0.00110323263963385,-0.000441754004077693,-0.00105989197305628,0.00299854459955283,-0.0021053472825196,0.000438290638671423,-0.00295187223331991,0.00108768169519839,-0.00174777583007636,0.0129916910526059,5.49263916069551e-07,-3.35081761369156e-07,0.00716081953512796,0.0238216099662603,0.0053881733542987,-0.00495548220818242,0.00930852205032511,0.00156424095799359,0.00776189332894993,-0.00853356924944615,-0.0115471569557545,0.00185663865108036,-0.000701423474315958,0.00174609910050092,0.000819623914866214,-0.0515837698133466,2.39107188101738e-06,-7.89525469623962e-05,0.0749690034704303,0.00011383545384408,3.51010827627426,0.0260361075038039
"midlands","strain_transmission_2",0.000766613669323096,-3.73217915677254e-06,-1.23719081377078e-05,2.32283338113771e-05,4.08287779763289e-05,-5.64216574489295e-05,-1.97276451168351e-05,-7.66425513538735e-05,-1.39332616201611e-05,-3.08674396629688e-05,0.000968336568672858,6.91342970762911e-09,-1.97837386252e-09,-0.000115735246263321,0.000818043315357453,0.000405285293441693,-0.00036739585247171,-4.46461537928792e-05,5.11250883074716e-05,-6.07274737060439e-05,-6.43616207336531e-05,-1.0371281780341e-05,0.000206175792588464,-0.00020392318015844,6.49914640326591e-05,4.12265434666177e-05,-0.00053333688103481,6.51552030893726e-07,3.43608296742509e-07,0.000821316942427423,1.24652332402972e-06,0.0260361075038039,0.00131874660586679
"london","alpha_D",0.051824099934437,-0.000299698277488086,-5.18526657159821e-05,9.92144049004356e-05,5.87220295925767e-05,-0.000129115927039143,-0.000166588870316144,-0.000153827266760815,1.56373389784443e-05,4.56320845666309e-05,0.0116948784307831,1.86850448114517e-07,2.09017573269453e-07,-0.000731368615761126,-0.0145086261882176,-0.013149614169991,0.00106166050267454,0.00119770252740745,0.000213912647835518,0.0153371269312635,-0.00212502944314701,2.34417342428749e-05,0.00158040754818989,0.00548863975099421,-0.000244419032779458,0.00106085085297687,0.00530957617345698,-8.24278429648264e-06,-3.54011642601607e-05,-0.00645693663752054,-6.75929328225683e-05,0.00518419806229229,0.00151528521976362
"london","alpha_H",-0.000299698277488086,1.09967006271496e-05,7.76891149358928e-07,2.50853097634017e-06,-9.87266675418459e-07,3.14663759847462e-06,-8.46866639762824e-07,4.62512263299081e-06,-2.09158770216211e-06,-4.04064342995367e-06,-8.88032083395926e-06,-4.62849976288326e-09,-1.17373265417019e-09,1.0340585245412e-05,8.17297798055276e-05,0.000192063361390665,6.77977267448637e-06,-2.86590282550951e-05,-7.01035972769797e-06,-0.000239933917649996,3.82440396966082e-05,3.10871375420836e-05,-4.95987772025665e-05,-4.89947231265304e-05,3.86048451639857e-06,-2.12730299503845e-05,-0.000162381208292361,4.30872465691898e-07,1.67874178511526e-07,-2.05487269751421e-05,7.90101868332611e-07,0.00120413243966246,1.97036679489046e-05
"london","beta17",-5.18526657159821e-05,7.76891149358928e-07,2.17443645721698e-06,-7.88551941661612e-08,-1.32604274524317e-06,1.65604776360516e-06,-3.37400428246859e-07,-1.13787124304482e-06,-3.70359855221977e-07,-8.33107123722706e-07,4.48176268209721e-05,8.35865092698956e-10,3.00190786227151e-10,-1.01097828342083e-05,3.000173270743e-05,-1.55019615736754e-05,-1.19905768812817e-06,-2.46515471727776e-05,3.21824762116231e-06,6.24965352698621e-05,5.47584133975092e-06,-3.80568257984722e-05,1.76451941367196e-05,1.68546813929301e-05,1.46580922676336e-06,4.07701434218887e-07,4.55232244022799e-05,5.62281571616735e-08,-2.22814682503414e-08,8.30376414057844e-05,3.15786727140625e-07,0.000394971083294953,-3.93252546069527e-06
"london","beta18",9.92144049004356e-05,2.50853097634017e-06,-7.88551941661612e-08,1.16043725420771e-05,-5.22730323202843e-06,1.03052508553762e-06,-3.40143374649057e-06,2.87102135042804e-06,-1.09835359425406e-05,-2.07951789357617e-06,1.83812488445068e-05,-1.66255170862431e-09,6.76217866407149e-10,-5.22985036437631e-05,-5.33081117917022e-05,3.88379612090696e-05,3.13539032849034e-05,-4.39076230579842e-05,-1.03647821810128e-05,-0.000121301028986164,-6.266230825168e-05,4.63477145188834e-05,-9.7928764573788e-05,3.65089711980107e-06,3.46509560695651e-05,-9.01488260320735e-06,0.000154865404567736,3.86002372016808e-07,1.25272483460362e-07,5.79911628633843e-05,3.49132794017356e-07,0.00220932736443682,0.000117940661357654
"london","beta19",5.87220295925767e-05,-9.87266675418459e-07,-1.32604274524317e-06,-5.22730323202843e-06,1.41464364659032e-05,-6.86395067755321e-06,7.68128966601439e-06,-1.14999151406216e-05,1.34306008952694e-05,2.11526329114942e-06,-0.000128537860390333,7.6390412129412e-09,-3.49126834480564e-09,7.88249702213937e-05,-0.000230509888648832,2.16757526539836e-05,2.0771670634871e-06,-1.59830029665447e-05,3.48177602035066e-06,0.000152600538689269,7.06871661613564e-05,7.84974881845567e-05,5.16756563352808e-05,-3.68690228707998e-05,1.29107721702807e-05,-7.87256130941506e-06,-9.58415102856181e-05,4.16828755547703e-08,2.78968061684187e-07,-0.00015921473754524,7.28019953853116e-07,-0.000959081095717156,-5.61585003853781e-05
"london","beta20",-0.000129115927039143,3.14663759847462e-06,1.65604776360516e-06,1.03052508553762e-06,-6.86395067755321e-06,9.6833920966607e-06,-4.10086500507681e-06,1.01639813389529e-05,-2.91905544696393e-06,-2.45910606960229e-06,4.20836097763472e-05,-6.01776642640329e-09,2.47629329369293e-09,-2.5884589190298e-05,0.000242666065637496,4.52245973579184e-05,1.34247218319377e-05,-7.97700307360928e-06,1.75788818563219e-06,-0.000113588508903951,-3.18316626910243e-05,-6.1401963542353e-05,4.95891959702319e-06,2.55922140154387e-05,-3.19732529382731e-05,5.46645087425399e-07,-5.30913347023546e-05,3.62290478698684e-08,-3.05371023083317e-07,0.00013561100544321,-3.72619839359087e-07,0.0011075819314508,-3.57227306942102e-05
"london","beta21",-0.000166588870316144,-8.46866639762824e-07,-3.37400428246859e-07,-3.40143374649057e-06,7.68128966601439e-06,-4.10086500507681e-06,1.90058165350534e-05,-1.1684493396742e-05,-2.1703602445845e-06,5.80928218297001e-06,-0.00013862939761166,-2.0817947528585e-09,-4.26024370796927e-09,6.29581532549628e-05,-0.000103724472389027,8.47315006074646e-05,-3.79243961306367e-05,-4.77465611394855e-05,3.93941962593388e-06,0.000107965746339783,6.50270829886591e-05,2.9013305389873e-05,3.94329472517898e-05,-7.73493532912014e-05,-3.26861719293196e-05,-3.26302830098287e-06,-1.43172220940393e-05,2.06941739392376e-07,4.1393105155798e-07,-3.19030133366663e-05,-7.74570085310462e-07,-0.00172723676783022,-0.000108855738674433
