"date","region","death3","death_chr","death_comm","ons_death_carehome","ons_death_noncarehome","phe_admissions","phe_occupied_mv_beds","phe_patients","react_positive","react_samples","pillar2_positives_pcr_all_over25","pillar2_negatives_total_pcr_over25","n_symp_delta_variant","n_symp_non_delta_variant","death_0","death_55","death_65","death_75","icu","general","admitted","new","all_admission","death2","pillar2_positives_over25","pillar2_negatives_over25","pillar2_positives","pillar2_negatives","positives","negatives","positives_over25","pillar2_positives_pcr_all","pillar2_negatives_total_pcr","pillar2_positives_symp_pcr_only","pillar2_positives_symp_pcr_only_over25","n_delta_variant","n_non_delta_variant"
"2020-05-25","midlands",21,11,4,20,5,92,101,1685,NA,NA,NA,NA,NA,NA,NA,1,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-26","midlands",34,10,4,22,2,118,98,1624,NA,NA,NA,NA,NA,NA,NA,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-27","midlands",27,7,5,19,4,126,96,1418,NA,NA,NA,NA,NA,NA,1,2,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-28","midlands",28,5,2,17,2,114,94,1359,4,3780,NA,NA,NA,NA,1,NA,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-29","midlands",16,8,2,14,3,112,103,1312,NA,NA,NA,NA,NA,NA,NA,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-30","midlands",19,4,2,10,3,116,104,1247,NA,NA,NA,NA,NA,NA,NA,NA,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-31","midlands",22,4,1,14,5,102,104,1252,NA,NA,NA,NA,NA,NA,NA,NA,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-01","midlands",17,5,1,14,2,94,107,1273,NA,NA,NA,NA,NA,NA,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-02","midlands",25,6,1,15,1,126,99,1234,NA,NA,NA,NA,NA,NA,1,1,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-03","midlands",19,8,2,13,2,112,92,1153,NA,NA,NA,NA,NA,NA,NA,NA,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-04","midlands",16,5,NA,10,3,94,93,1154,0,82,NA,NA,NA,NA,1,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-05","midlands",18,6,NA,6,1,70,91,1107,NA,NA,NA,NA,NA,NA,NA,NA,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-06","midlands",17,3,2,6,3,51,80,1071,NA,NA,NA,NA,NA,NA,2,1,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-07","midlands",16,2,3,5,2,65,77,1054,NA,NA,NA,NA,NA,NA,NA,1,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-08","midlands",16,7,5,12,4,86,72,1056,NA,NA,NA,NA,NA,NA,NA,2,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-09","midlands",12,4,4,9,4,103,70,1042,NA,NA,NA,NA,NA,NA,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-10","midlands",14,2,NA,7,1,105,71,1011,NA,NA,NA,NA,NA,NA,NA,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-11","midlands",12,6,2,12,1,76,59,949,NA,NA,NA,NA,NA,NA,NA,2,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-12","midlands",12,6,1,14,3,69,58,966,NA,NA,NA,NA,NA,NA,1,NA,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-13","midlands",1,6,1,7,2,73,54,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-14","midlands",17,1,5,7,2,72,53,960,NA,NA,NA,NA,NA,NA,NA,1,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-15","midlands",10,3,4,12,4,78,58,958,NA,NA,NA,NA,NA,NA,NA,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-16","midlands",11,3,1,7,NA,72,55,953,NA,NA,NA,NA,NA,NA,NA,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-17","midlands",9,3,1,6,2,66,47,915,NA,NA,NA,NA,NA,NA,NA,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-18","midlands",14,1,2,8,2,66,49,899,4,2169,150,5541,NA,NA,NA,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-19","midlands",10,3,1,3,NA,54,48,837,NA,NA,134,5124,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-20","midlands",12,5,NA,8,NA,42,74,825,NA,NA,123,2876,NA,NA,1,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-21","midlands",9,2,2,5,1,61,44,812,NA,NA,108,2874,NA,NA,NA,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-22","midlands",10,3,2,5,1,55,44,809,NA,NA,163,5996,NA,NA,NA,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-23","midlands",10,2,4,4,2,59,39,768,NA,NA,129,6322,NA,NA,NA,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-24","midlands",12,4,NA,5,NA,55,42,741,NA,NA,131,5473,NA,NA,NA,NA,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-25","midlands",16,1,4,9,2,39,40,716,16,20228,110,4993,NA,NA,NA,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-26","midlands",5,2,2,6,2,60,37,648,NA,NA,108,4870,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-27","midlands",6,1,3,6,1,42,41,665,NA,NA,77,2629,NA,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-28","midlands",4,NA,2,1,1,29,39,663,NA,NA,70,3160,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-29","midlands",5,1,2,3,4,41,40,645,NA,NA,123,7207,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-06-30","midlands",9,NA,2,3,1,44,42,631,NA,NA,107,7808,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-01","midlands",3,1,1,3,1,42,46,608,NA,NA,114,8556,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-02","midlands",8,1,NA,2,1,31,42,580,6,11557,104,7751,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-03","midlands",2,3,NA,7,2,37,40,518,NA,NA,84,6619,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-04","midlands",5,1,NA,1,3,19,37,512,NA,NA,70,3738,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-05","midlands",4,1,1,6,NA,25,36,497,NA,NA,108,3643,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-06","midlands",5,1,2,2,1,31,35,501,NA,NA,128,8511,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-07","midlands",4,2,NA,4,NA,27,35,472,NA,NA,101,11310,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-08","midlands",1,NA,1,3,1,29,30,440,NA,NA,110,12347,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-09","midlands",8,1,2,4,1,25,33,389,0,556,102,11375,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-10","midlands",2,1,NA,1,NA,16,27,375,NA,NA,82,8683,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-11","midlands",NA,NA,1,2,NA,15,26,386,NA,NA,92,4244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-12","midlands",1,1,NA,2,1,14,25,339,NA,NA,50,3482,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-13","midlands",NA,1,NA,4,NA,24,25,338,NA,NA,105,12321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-14","midlands",2,NA,NA,3,NA,21,20,313,NA,NA,107,15274,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-15","midlands",5,1,NA,1,NA,16,25,326,NA,NA,120,15348,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-16","midlands",2,2,NA,3,NA,16,19,289,NA,NA,100,11108,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-17","midlands",3,NA,NA,2,2,11,22,288,NA,NA,98,7674,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-18","midlands",1,NA,NA,1,1,7,21,275,NA,NA,79,4448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-19","midlands",3,NA,NA,2,NA,11,20,274,NA,NA,56,4155,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-20","midlands",3,NA,NA,3,NA,22,20,274,NA,NA,96,8681,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-21","midlands",2,3,1,5,1,20,15,277,NA,NA,99,9174,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-22","midlands",2,NA,1,3,2,13,15,271,NA,NA,101,8497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-23","midlands",3,NA,1,1,NA,22,16,238,2,4321,113,8085,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-24","midlands",NA,NA,NA,1,NA,15,15,228,NA,NA,102,6952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-25","midlands",4,NA,1,NA,1,12,12,214,NA,NA,64,4515,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-26","midlands",4,NA,NA,1,1,12,9,210,NA,NA,70,4059,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-27","midlands",3,NA,NA,2,NA,8,11,220,NA,NA,117,9782,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-28","midlands",NA,1,NA,NA,NA,15,10,220,NA,NA,103,12909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-29","midlands",NA,NA,1,1,1,14,9,207,NA,NA,133,14119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-30","midlands",1,NA,NA,NA,NA,15,8,196,5,19102,127,11554,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-07-31","midlands",1,NA,NA,1,1,11,11,199,NA,NA,80,8389,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-01","midlands",NA,NA,NA,1,1,8,13,216,NA,NA,74,5232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-02","midlands",1,1,NA,1,NA,5,10,194,NA,NA,68,5192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-03","midlands",1,NA,NA,NA,NA,13,10,206,NA,NA,144,14009,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-04","midlands",1,NA,2,1,NA,8,13,182,NA,NA,124,17056,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-05","midlands",NA,NA,NA,NA,NA,12,13,181,NA,NA,141,16251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-06","midlands",NA,NA,NA,NA,NA,8,14,179,5,10840,157,15520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-07","midlands",3,NA,NA,2,1,5,10,178,NA,NA,128,11233,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-08","midlands",2,NA,NA,NA,1,12,5,96,NA,NA,97,5072,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-09","midlands",NA,NA,NA,1,NA,12,6,101,NA,NA,95,4373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-10","midlands",NA,2,NA,1,NA,4,9,160,NA,NA,176,15168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-11","midlands",2,NA,1,3,NA,6,9,154,NA,NA,165,18465,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-12","midlands",NA,1,NA,3,NA,6,9,148,NA,NA,155,18357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-13","midlands",NA,NA,NA,2,1,16,8,150,0,950,147,16284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-14","midlands",NA,1,NA,1,NA,13,9,141,NA,NA,165,13556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-15","midlands",NA,NA,1,1,NA,15,9,141,NA,NA,91,6169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-16","midlands",NA,NA,NA,2,1,11,7,146,NA,NA,72,5830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-17","midlands",NA,NA,NA,4,NA,14,6,157,NA,NA,159,18380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-18","midlands",NA,NA,NA,NA,NA,15,6,160,NA,NA,124,19355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-19","midlands",NA,NA,NA,NA,NA,9,7,156,NA,NA,136,19520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-20","midlands",NA,NA,1,1,1,12,7,145,1,5332,158,18504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-21","midlands",1,NA,NA,NA,NA,10,6,138,NA,NA,120,14394,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-22","midlands",NA,NA,1,NA,1,9,7,146,NA,NA,76,6755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-23","midlands",NA,NA,NA,NA,NA,9,7,149,NA,NA,82,5497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-24","midlands",NA,NA,NA,NA,NA,8,8,148,NA,NA,124,18149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-25","midlands",1,NA,NA,NA,1,12,10,147,NA,NA,140,20351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-26","midlands",3,1,NA,NA,1,12,7,140,NA,NA,133,20221,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-27","midlands",1,NA,NA,NA,NA,13,10,143,9,17917,149,16895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-28","midlands",1,NA,NA,NA,NA,2,6,135,NA,NA,133,12449,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-29","midlands",NA,NA,1,1,NA,12,8,133,NA,NA,99,6460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-30","midlands",2,NA,1,NA,2,8,11,131,NA,NA,89,5478,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-08-31","midlands",NA,1,NA,2,NA,15,10,127,NA,NA,139,10532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-01","midlands",NA,NA,NA,1,2,10,10,123,NA,NA,280,22745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-02","midlands",1,NA,NA,NA,NA,14,9,85,NA,NA,440,23259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-03","midlands",NA,NA,NA,NA,NA,7,9,83,7,9056,411,22001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-04","midlands",NA,1,1,1,2,17,7,81,NA,NA,373,17217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-05","midlands",NA,NA,NA,NA,NA,24,8,80,NA,NA,301,8622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-06","midlands",NA,NA,1,1,1,19,9,79,NA,NA,288,7151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-07","midlands",2,1,NA,2,NA,20,12,96,NA,NA,556,20926,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-08","midlands",3,NA,NA,NA,NA,27,13,97,NA,NA,476,24497,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-09","midlands",NA,NA,1,1,NA,32,13,100,NA,NA,394,24915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-10","midlands",1,NA,NA,1,NA,30,14,107,2,768,347,23395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-11","midlands",1,NA,NA,NA,NA,31,15,118,NA,NA,316,19902,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-12","midlands",2,1,NA,1,1,22,18,132,NA,NA,246,7821,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-13","midlands",4,NA,NA,1,NA,31,18,151,NA,NA,175,5284,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-14","midlands",1,NA,3,NA,1,36,21,164,NA,NA,304,19251,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-15","midlands",2,NA,NA,NA,NA,33,25,198,NA,NA,342,24976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-16","midlands",2,1,1,2,1,37,28,189,NA,NA,436,23437,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-17","midlands",2,NA,NA,NA,NA,36,26,187,27,5522,449,22065,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-18","midlands",6,NA,NA,NA,NA,39,29,206,NA,NA,489,18227,NA,NA,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-19","midlands",1,1,2,2,1,43,29,221,NA,NA,492,8045,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-09-20","midlands",7,NA,1,1,1,43,37,248,NA,NA,539,7963,NA,NA,1,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
