"region","name","alpha_D","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta3","beta4","beta5","beta6","beta7","beta8","beta9","eps","m_CHR","m_CHW","mu_D","mu_D_2","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","p_G_D","p_G_D_CHR","p_H","p_H_2","p_H_3","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC","p_NC_weekend","p_W_D","rho_pillar2_tests","start_date"
"north_east_and_yorkshire","mu_D_2",-0.000610885142760823,-4.43886515142896e-05,-1.72545107134008e-05,2.97623532288705e-05,-0.000104154123867592,1.23296161814144e-05,-1.66078274296951e-05,-3.91771438772742e-05,-6.27759039178014e-06,-1.26063374542786e-06,-6.13163973476381e-05,-5.56065926960573e-05,8.78560019652413e-07,0.000163821378262465,1.47198488151839e-05,-0.000191997150742475,-8.25648404397923e-05,-0.000139629401569982,-6.23576149300425e-05,-3.58088796394711e-05,-7.53472845542895e-06,-1.59350254045661e-05,-4.7970372883868e-05,2.94916408109026e-05,-3.76087456900953e-06,-8.16515916097442e-05,0.000974563637140669,1.94285275556488e-08,-8.66343022874059e-09,0.0002399638567458,0.00252137945575838,-0.00127077135946317,0.00102115646748883,-0.000569149894492852,4.5565629960732e-05,-0.00116124346163002,0.00066893634477146,0.00133636227286575,0.000415487499247612,-0.000571197989168256,-4.68422319681824e-05,-5.3074670860142e-05,0.000603273845322057,-8.80211705988571e-06,-1.19782993208212e-06,-0.00344775717147538,1.59203069241327e-05,-0.0410667843218006
"north_east_and_yorkshire","mu_gamma_H",-0.000902109891061561,5.51196820005977e-05,-0.000121460167629948,6.22424328140015e-05,-2.54112189462648e-05,3.34550297139001e-05,-5.66741350500698e-05,1.21775144309418e-05,-3.96678737171187e-06,-1.28496118500472e-05,3.01137303645145e-05,4.36566678371023e-05,-4.09390636341217e-05,-1.145018458897e-05,-5.60814509830877e-05,8.2479255641377e-05,-6.80994802012158e-05,7.67497074120252e-05,2.25478609436897e-05,2.04374706221952e-05,9.97086693462017e-07,-2.15722382039652e-05,7.4899261217587e-05,-7.95296710418935e-05,6.80822739556771e-05,-1.75393909839777e-05,0.00114098552540496,6.9470978873158e-10,2.60871144372496e-09,-0.000673828348572091,-0.00127077135946317,0.00364777419513735,-0.000589844946721931,0.000221883033785245,-4.85628910845855e-05,-0.000384174518594787,-0.000278465121274209,-0.000781652100361393,0.000814857412942978,-3.68314852409258e-05,7.43735718808972e-06,0.000200567886743252,0.00149036276918209,1.87937992356518e-06,-1.70331585385074e-07,0.0046298347747589,-4.33115518493944e-05,-0.00227569058262752
"north_east_and_yorkshire","mu_gamma_H_2",-0.000491581438638209,-3.07316991562952e-05,-0.00016681738245724,1.07821748547847e-05,-4.80591660575517e-05,1.38067040130092e-06,-1.40545783472639e-05,2.4168938926236e-06,-7.58081896895765e-06,-3.23587278448289e-06,-2.84617562838977e-05,-7.5159596677042e-05,1.49707466532159e-06,0.00022200659996218,2.83921418500087e-05,-8.85064255669836e-05,-0.000124747676246794,-6.70824386739206e-05,-6.66645996177176e-05,-2.17204410171269e-05,-7.51884714774033e-06,-1.26616894494894e-06,-2.72972032751224e-05,2.54790219439181e-05,-2.14250567392905e-05,-3.20790331785282e-05,-0.000348568449172671,1.17780919016688e-08,-4.12789019872414e-09,0.000168879912938364,0.00102115646748883,-0.000589844946721931,0.000940133145116742,-6.87976060643601e-05,4.28224442004225e-05,-0.00084249218004726,0.000345356669700721,0.000913924451888794,0.000329494528901382,-0.00038589430491567,-0.00013333488244572,-1.22869342849605e-05,0.00099170952594737,-3.25741323317101e-06,-1.16219780260501e-06,-0.00136389553586078,8.07911692647807e-06,-0.0465629105491247
"north_east_and_yorkshire","mu_gamma_H_3",-0.00098483373244088,3.75111497025236e-06,-0.00017575496318968,-3.15431248326937e-06,1.5884633111475e-05,-6.48269550897609e-06,2.21207528684117e-05,1.78027892555671e-06,1.87881613787646e-05,5.31785147866482e-06,2.46351110956583e-05,-4.43229140145266e-05,4.9658289616124e-06,0.000313575830632293,6.30106189124848e-05,-1.53189102956057e-05,1.06280254755805e-05,3.18452000067894e-05,-5.05980307763183e-05,-1.01219300967124e-05,-1.02358768937933e-05,2.56981852510867e-05,1.31782631094394e-05,-1.06338670395424e-05,-1.05811324013766e-05,3.21399737511166e-05,0.000230253701426552,3.68872093389519e-09,1.88989258612993e-09,-2.26740870749585e-05,-0.000569149894492852,0.000221883033785245,-6.87976060643601e-05,0.001528558942189,1.32617576570681e-08,-0.000652548874358969,-0.000201519175772131,-0.000529673442932384,-0.000178812620041909,5.18578657851069e-05,7.3390501734417e-05,2.88569503704297e-05,0.000173011756323404,3.07912587169347e-06,7.21709789392366e-07,0.00159629280882069,-1.2300112524416e-06,-0.0117157958936852
"north_east_and_yorkshire","p_G_D",-1.81433082510995e-05,-2.00731745071911e-06,-1.33889390348077e-05,9.8372056086072e-07,1.71985308599097e-07,-5.19519486190046e-07,-7.90616317118781e-07,3.10736732257271e-06,-2.21662700474791e-06,-5.74755337983532e-07,-5.01897133094748e-07,-5.00174957304135e-06,7.65209847507847e-09,6.32043671227038e-06,3.30536911931628e-06,-5.36237002711404e-06,-2.00613241514424e-06,-1.88571559378631e-06,1.75498840155929e-07,-8.25302784888424e-07,-1.12076684173586e-06,1.53762510297784e-06,-1.69506906772327e-06,1.54190264278392e-06,-2.42433107230941e-07,-3.83414773013744e-06,-4.16344299719694e-05,3.15072043187746e-10,-2.45880441702272e-10,8.21959620536737e-06,4.5565629960732e-05,-4.85628910845855e-05,4.28224442004225e-05,1.32617576570681e-08,7.07500320596094e-06,-6.802759976797e-05,7.16192182687121e-06,6.3101524903146e-05,4.56091210543181e-06,-1.35641884319719e-05,-1.18461577168369e-05,-1.06414719960227e-06,1.81488685411395e-05,5.124022815094e-08,-1.05487479117062e-07,-2.83814301786606e-05,5.49143469363031e-07,-0.00396886529163816
"north_east_and_yorkshire","p_G_D_CHR",0.00352252130680481,3.83362248623124e-05,0.000308213148030372,-3.1187310927589e-05,0.000120052456172883,-2.95403121095679e-05,2.08841461064091e-05,4.14174531359427e-05,-3.01357275790208e-05,2.24060710506599e-05,3.7866596086892e-05,0.000109562782964048,4.62835327211397e-05,-0.000621714616423993,-0.000103572977723763,0.000242754674835594,0.000177855111958132,0.000146095278780247,0.000138523840013648,7.98415323938974e-05,1.68993414732048e-05,2.55787619381853e-05,8.78656041729229e-06,3.35153752175058e-06,8.9873495716791e-06,4.10924618024257e-05,0.000222254737566582,-1.83699919593678e-08,-1.15200795080508e-10,0.000141579287994632,-0.00116124346163002,-0.000384174518594787,-0.00084249218004726,-0.000652548874358969,-6.802759976797e-05,0.00418122630586893,-0.00071060294975296,-0.000450221030989626,-0.000983579727765059,0.000504849701931204,0.000155428528585984,-2.92704075434406e-05,-0.00152474483154265,6.97518278115612e-06,1.08240258736155e-06,0.00142458429538377,3.6597300514339e-06,0.06188420860529
"north_east_and_yorkshire","p_H",-0.000606939288915582,-2.56085759663788e-05,-3.76257285838451e-05,-7.38423353461689e-06,-2.63371079249582e-05,-1.62326505456741e-06,-6.31275850940435e-06,-2.60114026309155e-05,3.35477453213291e-06,-5.522981258337e-06,-3.08912783612368e-05,-1.35173603773412e-05,-8.42836361119149e-06,0.000116347894596066,1.59081961578737e-07,-8.19039870960783e-05,-0.000100629624910895,-5.262070477138e-05,-6.0718459216289e-05,-2.07628574660205e-05,-7.34642134426516e-06,-1.23292083677383e-05,-2.4605612542637e-05,1.29356180865612e-05,-1.71696147206573e-05,-1.02808793568013e-05,3.62786684523805e-05,6.75489665875849e-09,-1.18659937756658e-09,-3.24357932209748e-05,0.00066893634477146,-0.000278465121274209,0.000345356669700721,-0.000201519175772131,7.16192182687121e-06,-0.00071060294975296,0.000475125098139161,0.0001948411589632,0.000320202459526843,-0.000165700864245356,-1.89888466631265e-05,-4.42490702980476e-05,0.000728830314311946,-3.03402474144315e-06,2.48678612790107e-07,-0.00139632394043374,1.70493160839238e-06,-0.0173731012079424
"north_east_and_yorkshire","p_H_2",0.00162076892796959,7.07045314577528e-06,-0.000244411897424421,2.77815169133098e-05,-6.94000291313667e-05,3.71255769271065e-05,-6.10892707720021e-05,5.64074652186859e-05,-2.98525910873951e-05,-1.69689709907444e-05,-2.83195950433194e-05,-8.67080480177794e-05,-4.08355570943686e-06,0.000192965654060468,1.86504577984654e-05,-0.00019332607533439,-7.63924293783943e-05,-0.000133515787502925,8.04336133858872e-06,4.21547864764956e-06,-1.45379465412078e-05,1.14934495766109e-06,-3.36100157013157e-05,3.19083471193115e-05,3.06285458179149e-05,-0.00011401214725671,0.000905036681955374,1.02012690147092e-08,-1.09336164638412e-08,0.000266805761891037,0.00133636227286575,-0.000781652100361393,0.000913924451888794,-0.000529673442932384,6.3101524903146e-05,-0.000450221030989626,0.0001948411589632,0.00254350756095437,0.000464107639898954,-0.000417237569857623,-0.000182472444306435,5.32858363985173e-05,0.000709194390249503,-7.79991714082204e-06,-2.59504305091799e-06,-0.00160721948846743,-4.16352169040576e-07,-0.0768892320729134
"north_east_and_yorkshire","p_H_3",-0.000556635137761959,7.36104342105414e-06,-0.000127561408003545,2.30803393552526e-05,-5.4857837900163e-05,2.02481849312511e-05,-3.21609668470795e-05,-1.81914327165455e-05,1.42180799849066e-06,-1.3949812378567e-05,-1.99989849974398e-05,-2.46219493627448e-05,-2.84197055824824e-05,0.000152419818144096,1.63743882979372e-07,-8.96002836295105e-05,-0.00014192278222686,-6.51001714014446e-05,-5.25942361002138e-05,-1.09668345230434e-05,-7.24628861155969e-06,-2.22938449880806e-05,3.44562168619167e-06,-1.11713614743236e-05,1.66313514802028e-05,-3.7705014586726e-05,0.000985211559563721,7.51258039845618e-09,-2.12043493772390e-09,-0.000156324279513953,0.000415487499247612,0.000814857412942978,0.000329494528901382,-0.000178812620041909,4.56091210543181e-06,-0.000983579727765059,0.000320202459526843,0.000464107639898954,0.000788304262274298,-0.00021291269479714,-5.91402735763841e-05,3.70992666965863e-05,0.00103699007750505,-4.06716880541065e-06,-5.65569182657135e-07,5.24321646812408e-05,-1.57823764355116e-05,-0.0335556623662486
"north_east_and_yorkshire","p_H_D",0.000416131399553988,4.97111909611706e-06,-2.72760207933487e-05,-1.18302870852522e-05,2.15473305854579e-05,-2.30064775959737e-06,1.6576343133772e-05,-7.92683373998167e-06,1.96463597868085e-05,3.87050078109461e-07,2.23049170743763e-05,6.26371982967771e-06,-6.9472707251471e-06,-3.88777767434617e-05,2.1586143277346e-05,5.98598031334032e-05,0.00010628180398649,1.5582487578588e-05,4.8002004139669e-05,1.35859988632768e-05,3.89929384758966e-06,5.75024932505577e-06,7.89450012479741e-06,-1.00240428131122e-06,-9.78813533306194e-06,2.41121554393199e-05,0.000536886953488481,-6.84625899983157e-09,4.84352438710777e-10,-0.000170294099039112,-0.000571197989168256,-3.68314852409258e-05,-0.00038589430491567,5.18578657851069e-05,-1.35641884319719e-05,0.000504849701931204,-0.000165700864245356,-0.000417237569857623,-0.00021291269479714,0.000391536050853384,7.18351090602505e-05,-5.49911213053369e-05,-0.000892514027074978,3.05013213447974e-06,1.38219366428626e-06,0.000652801712283268,-5.27730055031559e-06,-0.00718125842315388
"north_east_and_yorkshire","p_ICU",7.09573866927449e-05,2.42124492242084e-06,1.75955610626152e-05,-1.68670493041228e-06,4.01892434562095e-06,4.96097192463578e-07,3.96294642796362e-06,-9.82662406072873e-06,1.11261660706608e-05,2.63640966614792e-06,3.31484045698427e-06,6.48597780648172e-06,1.47610272305889e-06,-1.61125832455951e-05,1.73883605000975e-06,4.43373380094362e-06,3.31326532121389e-05,4.62745180691931e-06,-1.30229605737629e-05,5.11474775442807e-06,-1.57014665919584e-06,3.52245191924186e-06,5.52535257414326e-07,-2.91210664857759e-06,-8.77161887151228e-07,7.50488238552137e-06,0.000268544668517705,-1.80110327483315e-10,6.73376349711081e-10,-0.000106377800404764,-4.68422319681824e-05,7.43735718808972e-06,-0.00013333488244572,7.3390501734417e-05,-1.18461577168369e-05,0.000155428528585984,-1.89888466631265e-05,-0.000182472444306435,-5.91402735763841e-05,7.18351090602505e-05,8.40097020893061e-05,4.49728611863969e-06,-0.000274542748107117,-2.36408420554261e-07,7.10628799251735e-07,0.000104877805100083,-1.2552682298861e-06,0.00455622535967314
"north_east_and_yorkshire","p_ICU_2",3.20737194915017e-05,6.62128883580699e-06,1.33628331414428e-05,4.62998706606501e-06,2.31625608226076e-08,3.4678472634836e-06,-7.45335223005882e-06,7.18083075806971e-06,-3.24764636241109e-06,2.65637372107632e-07,7.48033365733733e-08,4.69077015853553e-06,1.99135823864716e-06,-1.86070557218378e-05,-9.24593554478988e-06,-6.12356151287464e-06,-1.10155329547628e-05,4.70113693193581e-06,-4.50856683163554e-06,2.21962782412764e-06,-9.23643190597201e-07,4.57990477055304e-07,3.58008781367466e-06,-3.87885127917458e-06,8.04899526496465e-06,-5.57241837329253e-06,-0.000176949172175183,3.60783589545225e-10,5.77338558355107e-10,-1.81378959107193e-05,-5.3074670860142e-05,0.000200567886743252,-1.22869342849605e-05,2.88569503704297e-05,-1.06414719960227e-06,-2.92704075434406e-05,-4.42490702980476e-05,5.32858363985173e-05,3.70992666965863e-05,-5.49911213053369e-05,4.49728611863969e-06,4.00211965119378e-05,0.000128519986234089,-6.88817405435537e-07,-1.96171730066082e-07,0.00019339062058187,-5.27789655647256e-07,0.00644022676256418
"north_east_and_yorkshire","p_ICU_D",-0.00175898756167787,-3.06341753974651e-05,-0.000155632763826847,3.26779863320271e-05,-4.02776633337861e-05,-2.3733710456492e-05,-6.17310443304025e-05,2.48671218227056e-05,-0.0001084145582115,-8.73323876030349e-07,-8.21721672646733e-05,-1.91683127692551e-06,3.22918324148684e-05,0.000306993968299167,-0.000145722805880225,-0.000153347660965774,-0.00057226109898626,2.27016563473935e-05,-9.43666653583446e-05,-3.95912943462322e-05,-1.58229626532939e-05,-4.13494444649707e-05,-4.2528589749736e-06,-1.06082244724803e-05,1.84718762520646e-05,-8.2943416305772e-05,-0.00152702851817146,3.18275908902653e-08,-5.21514357205216e-09,-9.30266501498552e-05,0.000603273845322057,0.00149036276918209,0.00099170952594737,0.000173011756323404,1.81488685411395e-05,-0.00152474483154265,0.000728830314311946,0.000709194390249503,0.00103699007750505,-0.000892514027074978,-0.000274542748107117,0.000128519986234089,0.00627182219362253,-1.91005497973256e-06,-3.14925188898924e-06,0.000274071560326813,7.44948291720716e-06,-0.0285009422304806
"north_east_and_yorkshire","p_NC",-7.5780520168366e-08,-9.87689725001302e-08,-4.36615925353387e-07,-6.61737767789931e-08,5.75637170858764e-07,-2.7126393763172e-07,2.66183337278594e-07,2.26362198468802e-07,-1.44151417588074e-07,5.89317084892527e-08,3.26045184699813e-07,4.61010060907522e-08,5.18278562791738e-08,-6.656078848987e-07,7.2480988111189e-08,1.33571152341614e-06,8.76161097500797e-07,1.10196360285527e-06,7.75040636367631e-07,1.23924281437796e-07,5.85185498879826e-08,1.57039046843968e-07,1.98551233852128e-07,-1.00828747442493e-07,-1.25543513408088e-07,3.40669690126368e-07,-4.89349796579012e-06,-6.1001302810254e-11,8.91573119267128e-12,-1.08231579968298e-06,-8.80211705988571e-06,1.87937992356518e-06,-3.25741323317101e-06,3.07912587169347e-06,5.124022815094e-08,6.97518278115612e-06,-3.03402474144315e-06,-7.79991714082204e-06,-4.06716880541065e-06,3.05013213447974e-06,-2.36408420554261e-07,-6.88817405435537e-07,-1.91005497973256e-06,9.49815702290205e-08,5.71199150530567e-09,2.05080127048915e-05,-1.64098423986326e-08,-5.10253008812286e-05
"north_east_and_yorkshire","p_NC_weekend",1.88176542914347e-06,-2.95213272910611e-08,-2.96973726322714e-07,-8.49227189902082e-08,1.49690252755608e-07,-5.22429564040707e-08,7.01558710324035e-08,-1.06625200414235e-07,2.08233532283219e-07,1.40654003043443e-08,4.68061077408957e-08,4.78491978464745e-08,-4.95391068082065e-08,2.32532030096113e-07,1.39166790787383e-07,-6.91940555494472e-08,7.07207456632221e-07,6.7778655545524e-08,-4.29827979679872e-08,2.8737515700267e-08,-8.81252694394353e-09,1.67807217317657e-08,4.40034927579521e-09,-2.19316194997716e-08,-2.47627901957992e-08,9.64914542884947e-08,1.19815955328711e-06,1.9026325595027e-11,-1.90179844246149e-12,-1.64534933921049e-06,-1.19782993208212e-06,-1.70331585385074e-07,-1.16219780260501e-06,7.21709789392366e-07,-1.05487479117062e-07,1.08240258736155e-06,2.48678612790107e-07,-2.59504305091799e-06,-5.65569182657135e-07,1.38219366428626e-06,7.10628799251735e-07,-1.96171730066082e-07,-3.14925188898924e-06,5.71199150530567e-09,2.74251843284531e-08,2.28452258696574e-06,3.6312697316374e-09,-9.58103635268236e-05
"north_east_and_yorkshire","p_W_D",0.000693184342354204,9.68462078720241e-05,-0.000558375931207754,8.0612214316337e-05,9.75407340837814e-05,2.82817234846285e-05,-5.02612836725944e-05,0.000126598494682408,-1.56937555474318e-05,-1.5012198715795e-05,0.00014598521443297,-7.32349445635267e-06,-6.19587904795678e-05,5.83940619051572e-05,4.09936021322115e-05,0.000296057475894545,0.000295183765461111,0.000284258305604704,0.000151086779653494,9.38981930586171e-05,-1.51159775418983e-05,5.85927537967585e-05,0.000133506881419648,-0.000120648069593679,0.000109495855886092,-6.38104035664079e-06,0.00163634367854001,-7.3751956410747e-09,-8.70309262780903e-11,-0.00105431990164275,-0.00344775717147538,0.0046298347747589,-0.00136389553586078,0.00159629280882069,-2.83814301786606e-05,0.00142458429538377,-0.00139632394043374,-0.00160721948846743,5.24321646812408e-05,0.000652801712283268,0.000104877805100083,0.00019339062058187,0.000274071560326813,2.05080127048915e-05,2.28452258696574e-06,0.012463773176641,-7.86466706104423e-05,-0.0817759739646816
"north_east_and_yorkshire","rho_pillar2_tests",-3.57580537127891e-06,-1.07592601120398e-06,8.0297848367324e-06,-7.53180566074104e-07,9.98499265188396e-07,-1.37561044734402e-06,1.11039017442606e-06,-2.21700642659711e-07,-1.10164108323043e-06,7.59943768568122e-07,-1.08614005671732e-06,8.7841124318951e-07,1.87719238775278e-06,-4.09531257927717e-06,-1.52126537877852e-06,-1.04889963318725e-06,-2.48110749399328e-06,7.38050103339333e-07,1.01465365160436e-06,-8.03324390525288e-07,3.92316199723388e-07,-1.74705796089853e-07,-6.91109713360563e-07,8.40345414109663e-07,-6.57876500286917e-07,1.939424880031e-07,-6.37704913967946e-05,1.82456522632244e-10,2.49161096714417e-11,1.04492138438596e-05,1.59203069241327e-05,-4.33115518493944e-05,8.07911692647807e-06,-1.2300112524416e-06,5.49143469363031e-07,3.6597300514339e-06,1.70493160839238e-06,-4.16352169040576e-07,-1.57823764355116e-05,-5.27730055031559e-06,-1.2552682298861e-06,-5.27789655647256e-07,7.44948291720716e-06,-1.64098423986326e-08,3.6312697316374e-09,-7.86466706104423e-05,1.45738465316278e-06,0.00173244387901512
"north_east_and_yorkshire","start_date",-0.0264324592826172,0.00112818358141082,0.0501458816373225,-0.00247695759193291,0.00375974704984652,-0.00143392607177169,0.00175952076470792,-0.000881833756889148,-0.00228195980045289,0.00165953365645106,-0.00120246787948054,0.0101815065623056,0.00326381169804173,-0.0390510631208296,-0.00901590452626811,0.00554697632296303,-0.0064549961962877,0.00582939728495174,0.00402065775225278,-0.00031261441445753,0.00174244138457258,-0.00164901740379104,0.00124657322476132,-0.000670401823432976,0.000275544191472404,0.00463606487580499,-0.219615024234083,-1.25414779827486e-06,9.08633504085213e-07,0.0293721266398662,-0.0410667843218006,-0.00227569058262752,-0.0465629105491247,-0.0117157958936852,-0.00396886529163816,0.06188420860529,-0.0173731012079424,-0.0768892320729134,-0.0335556623662486,-0.00718125842315388,0.00455622535967314,0.00644022676256418,-0.0285009422304806,-5.10253008812286e-05,-9.58103635268236e-05,-0.0817759739646816,0.00173244387901512,13.3428722014742
"north_west","alpha_D",0.0154218831390464,-5.72342379354065e-05,-0.000106605558586487,8.13129414693894e-05,7.42420671427459e-05,-0.000190507704180783,0.00011627591866705,8.35131222400277e-05,-7.54435054097176e-05,1.78436141140923e-05,2.30562272994675e-05,5.29990358514323e-05,6.24207068490828e-05,0.000412140554359145,0.000208227176271564,-0.000318054160703983,4.32412805175474e-05,-0.000208017967735352,7.81731885767129e-05,6.3448864409795e-05,2.32848112544276e-05,-7.46649854703258e-05,8.96951920838708e-05,-1.97811296136916e-05,7.33992677220482e-05,-7.68518326494572e-05,-0.00900661129377537,5.87438779368443e-08,-3.67896054691347e-08,-0.000985273475440412,0.000668525222616308,-0.000800334951658543,-0.000946997006510773,0.000882175021629928,0.000105950854949672,0.000250703205531419,-0.000219426734730191,-3.08381245050675e-05,0.00107899115247342,0.000707860644196174,0.00047870037090369,-0.000234844669558326,-0.00305360034704222,-5.45680340365498e-06,3.59392454789192e-06,0.00590383922059475,1.98308965320986e-05,-0.0578203431814629
"north_west","alpha_H",-5.72342379354065e-05,4.30838932177074e-06,-1.06895981938646e-06,-2.68300460815012e-06,2.38566073919181e-06,-1.78510155299857e-06,1.23598438849372e-06,-8.20280380791396e-08,-2.78982735351098e-06,-1.63634912142355e-06,1.13964982629399e-06,-2.95177652268659e-06,-2.89294401122891e-06,1.01562286929549e-05,2.27071886644692e-06,-4.77918622434961e-06,-2.04686388311997e-06,-7.65199151321378e-06,1.16550402706946e-05,3.29290932760158e-07,-1.24363457546933e-06,1.74021457539716e-06,-1.57567786311302e-06,-3.44599458349095e-07,-8.7301566976364e-07,2.7394340764231e-06,6.5291439931986e-05,-4.36874088775053e-10,1.98525845007884e-10,4.50154693391699e-05,1.75371029158209e-05,6.35907113911497e-05,-8.37877271309003e-06,2.69516626994407e-05,-1.01582500423082e-06,1.30704103128686e-05,1.37987941613698e-05,1.52393949772491e-05,2.78070489749281e-05,-2.69722157256981e-05,7.98861279179073e-06,1.14795576584652e-05,3.1984960748446e-05,-5.42945296190503e-08,-5.74719771055797e-08,3.914978852015e-05,-7.07540627452181e-07,0.00118469964067503
"north_west","beta1",-0.000106605558586487,-1.06895981938646e-06,5.7426754378521e-05,4.60171020010587e-06,-6.56443720422698e-06,-6.04872573425024e-07,2.95355611642385e-06,-2.02500062543273e-06,5.55053307330412e-06,9.02299070642282e-08,-3.59010203527458e-06,3.84049367719641e-06,8.82589238448903e-06,-6.27384879569574e-05,-1.10285248854853e-05,-7.8101292927222e-06,5.41241192512251e-05,1.21224371010988e-05,-5.80190420446752e-06,4.18811375258644e-06,-1.91208117064817e-07,-6.89919414188458e-06,9.53714671214786e-06,-2.44907998784571e-06,5.19141048475438e-07,1.86142845900147e-07,-0.00039799835880024,-1.23610262746319e-10,-1.08009446494214e-09,-5.19767531209244e-05,-0.000103904651732753,-0.000185662769155987,9.90996589583761e-05,-0.000243826065993779,-7.78689770157158e-06,9.41182033231903e-05,6.19491728057326e-05,-8.10512344407767e-05,0.000189671938832143,0.000107077561670456,-2.7174472381071e-05,-1.22554267947761e-05,-1.85224241837981e-05,9.66941615583931e-07,-6.32247519056746e-07,-0.000409539404277003,1.4186477206655e-06,0.016175641181346
"north_west","beta10",8.13129414693894e-05,-2.68300460815012e-06,4.60171020010587e-06,7.27951719981187e-06,-7.19281831946818e-06,3.08597627852906e-06,-4.68847755584546e-07,1.84196895244718e-06,-5.7722045843086e-09,5.83829477503799e-07,6.79856233138547e-07,2.32728958069125e-06,6.06345488106325e-07,5.17426584866014e-06,-3.26312119080601e-07,-2.408482955892e-07,8.53642499704696e-06,7.15885169690906e-06,-1.62923740944915e-05,-1.02585062454739e-08,1.20056211203111e-06,-2.15194832490794e-06,3.78037703099767e-06,-2.2315420089829e-06,9.05311182930334e-06,-8.7822908686885e-06,-0.000133251634264388,1.16231275189304e-09,-6.69077670314337e-10,-2.81105000093912e-05,-2.90835209144779e-05,-2.41421995843037e-06,2.62697129063609e-05,-3.12576018997294e-05,1.31447532658286e-06,4.56604736593382e-05,-1.25078445544397e-05,1.82070385409033e-05,6.6016951481333e-06,2.37138171795633e-05,-1.44324336637339e-05,-1.10494146952146e-05,3.22463685129623e-05,-1.32793427227018e-07,1.27962396494656e-07,-5.6791483529387e-05,2.04010582552593e-06,0.000592671945039265
"north_west","beta11",7.42420671427459e-05,2.38566073919181e-06,-6.56443720422698e-06,-7.19281831946818e-06,1.24978381708756e-05,-1.0724097958679e-05,4.64434476801964e-06,-2.7531200903327e-06,-2.12163979832562e-06,-1.45573868773818e-07,-1.02097819716155e-06,-8.64636304402285e-07,-6.58986576680488e-07,2.85130715609726e-06,1.19302548750233e-06,-1.00035466271943e-06,-1.39788916279759e-05,-3.00438480133327e-06,1.88230711295206e-05,3.29342053864461e-07,-1.90954402623388e-06,2.64116847757016e-06,-5.0031488186552e-06,3.45860521263545e-06,-1.04697541894108e-05,8.30214443589943e-06,0.000107226410422875,-7.6380795563011e-10,4.13981159346692e-10,2.22269112895108e-05,5.20463193305198e-05,-6.10230414780014e-05,-4.13094098533209e-05,5.08340070844536e-05,1.64915324684609e-06,-0.000113189319175723,2.0038736740524e-05,-5.07054468903766e-05,-5.99299422566173e-06,-3.08047275254788e-05,2.24381892146984e-05,1.20599933370152e-05,-5.54607892034073e-05,1.36511907323143e-07,-1.00455022271853e-07,9.10553296400771e-05,-2.36788299733094e-06,0.000563004950505973
"north_west","beta12",-0.000190507704180783,-1.78510155299857e-06,-6.04872573425024e-07,3.08597627852906e-06,-1.0724097958679e-05,1.43561227239735e-05,-8.00460598940012e-06,2.07495844398773e-06,3.72020283344987e-06,-3.78090734997055e-08,1.38120977374383e-06,-1.29788235945039e-06,-3.34498737825778e-07,-4.30521205058294e-06,-8.53602252904731e-07,6.08931547660872e-06,4.23280279476832e-06,-2.61171909939155e-06,-1.50097470835039e-05,-1.86290312131685e-06,1.54034292898024e-06,-3.28641420371141e-07,1.49344579893768e-06,-1.81530067111731e-06,6.01429967535505e-06,-4.02531919499207e-06,6.94035900161621e-05,1.20012816165192e-11,3.83633103899451e-10,-9.75500088260918e-06,-6.0313483012917e-05,9.22131643839102e-05,1.88086427966072e-05,-2.29234434582314e-05,-1.61037193124399e-06,7.49435948874248e-05,-3.00396964615303e-05,4.3585152635658e-05,-3.69531998171766e-05,1.49705551235767e-05,-1.47986056613397e-05,-7.77703338245235e-06,4.78148435815273e-05,-1.31164671449714e-07,8.85940534310936e-08,-6.24739983400653e-05,9.23988964278565e-07,-0.00321806208024105
"north_west","beta13",0.00011627591866705,1.23598438849372e-06,2.95355611642385e-06,-4.68847755584546e-07,4.64434476801964e-06,-8.00460598940012e-06,5.77790760279319e-06,-1.48919897309028e-06,-2.67585761630171e-06,1.25555462716037e-07,-7.10022207556798e-07,2.25153427393106e-06,1.57410989437323e-06,3.00910462093407e-06,-9.16454391237294e-07,-2.91573597011405e-06,4.18190101424209e-06,2.73532007281575e-06,5.27343502315902e-06,1.41902374407302e-06,-5.7202643765892e-07,-3.68585649863205e-07,-5.31635009974053e-07,1.17737837110236e-06,-2.0033778842743e-06,1.36267612036553e-06,-7.2472271589089e-05,3.97539063556039e-10,-4.87756843198073e-10,2.58586452211713e-05,2.2692817523205e-05,-5.46849074943007e-05,6.76638585481479e-07,-1.14592080907246e-05,6.04083224472832e-07,-6.2779717273279e-06,1.64935505217258e-05,-1.90656129951857e-05,3.40003312360846e-05,-9.66363969601927e-06,6.26830667144943e-06,2.06123895728517e-06,1.18336140708666e-05,1.18216628710644e-07,-5.76874107843933e-08,1.58093409082799e-05,3.34107066422668e-07,0.00202416567343635
